year	month	day	DateTime	AreaTypeCode	AreaName	MapCode	ProductionType_Name	AggregatedInstalledCapacity	SubmissionTS
2016	1	1	2016-01-01 00:00:00.000	CTA	Litgrid CA	LT	Solar 	69.00	2016-04-27 07:29:00.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Litgrid CA	LT	Fossil Oil 	160.00	2016-04-27 07:29:00.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Litgrid CA	LT	Fossil Gas 	1719.00	2016-04-27 07:29:00.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Litgrid CA	LT	Hydro Run-of-river and poundage 	128.00	2016-04-27 07:29:00.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Litgrid CA	LT	Waste 	21.00	2016-04-27 07:29:00.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Litgrid CA	LT	Other 	35.00	2016-04-27 07:29:00.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Litgrid CA	LT	Biomass 	65.00	2016-04-27 07:29:00.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Litgrid CA	LT	Wind Onshore 	366.00	2016-04-27 07:29:00.000
2016	1	1	2016-01-01 00:00:00.000	CTA	PSE SA CA	PL	Fossil Oil 	345.00	2016-02-09 13:26:19.000
2016	1	1	2016-01-01 00:00:00.000	CTA	PSE SA CA	PL	Hydro Run-of-river and poundage 	394.63	2016-02-09 13:26:19.000
2016	1	1	2016-01-01 00:00:00.000	CTA	PSE SA CA	PL	Biomass 	434.67	2016-02-09 13:26:19.000
2016	1	1	2016-01-01 00:00:00.000	CTA	PSE SA CA	PL	Fossil Brown coal/Lignite 	8483.02	2016-02-09 13:26:19.000
2016	1	1	2016-01-01 00:00:00.000	CTA	PSE SA CA	PL	Hydro Pumped Storage 	1770.12	2016-02-09 13:26:19.000
2016	1	1	2016-01-01 00:00:00.000	CTA	PSE SA CA	PL	Hydro Water Reservoir 	156.17	2016-02-09 13:26:19.000
2016	1	1	2016-01-01 00:00:00.000	CTA	PSE SA CA	PL	Fossil Hard coal 	18478.63	2016-02-09 13:26:19.000
2016	1	1	2016-01-01 00:00:00.000	CTA	PSE SA CA	PL	Solar 	77.25	2016-02-09 13:26:19.000
2016	1	1	2016-01-01 00:00:00.000	CTA	PSE SA CA	PL	Fossil Gas 	1302.07	2016-02-09 13:26:19.000
2016	1	1	2016-01-01 00:00:00.000	CTA	PSE SA CA	PL	Wind Onshore 	5494.46	2016-02-09 13:26:19.000
2016	1	1	2016-01-01 00:00:00.000	CTA	PSE SA CA	PL	Fossil Coal-derived gas 	158.00	2016-02-09 13:26:19.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Fingrid CA	FI	Other renewable 	82.00	2015-12-22 07:01:42.000
2016	1	1	2016-01-01 00:00:00.000	BZN	IPTO BZ	GR	Hydro Pumped Storage 	699.00	2016-10-03 07:02:46.000
2016	1	1	2016-01-01 00:00:00.000	BZN	IPTO BZ	GR	Solar 	2441.00	2016-10-03 07:02:46.000
2016	1	1	2016-01-01 00:00:00.000	BZN	IPTO BZ	GR	Fossil Gas 	5396.00	2016-10-03 07:02:46.000
2016	1	1	2016-01-01 00:00:00.000	BZN	IPTO BZ	GR	Fossil Brown coal/Lignite 	3912.00	2016-10-03 07:02:46.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Greece	GR	Fossil Brown coal/Lignite 	3912.00	2016-10-03 07:02:46.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Greece	GR	Fossil Gas 	5396.00	2016-10-03 07:02:46.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Greece	GR	Hydro Pumped Storage 	699.00	2016-10-03 07:02:46.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Greece	GR	Solar 	2441.00	2016-10-03 07:02:46.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Fingrid CA	FI	Hydro Run-of-river and poundage 	3112.00	2015-12-22 07:26:25.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DK2 BZ	DK2	Fossil Brown coal/Lignite 	0.00	2015-01-26 11:30:21.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Austria	AT	Nuclear 	0.00	2016-12-21 09:29:31.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Austria	AT	Fossil Brown coal/Lignite 	0.00	2016-12-21 09:29:31.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Austria	AT	Fossil Hard coal 	766.00	2016-12-21 09:29:31.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Austria	AT	Wind Offshore 	0.00	2016-12-21 09:29:31.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Austria	AT	Biomass 	473.60	2016-12-21 09:29:32.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Austria	AT	Geothermal 	0.90	2016-12-21 09:29:32.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Austria	AT	Fossil Peat 	0.00	2016-12-21 09:29:32.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Austria	AT	Hydro Run-of-river and poundage 	5574.70	2016-12-21 09:29:32.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Austria	AT	Hydro Pumped Storage 	2971.10	2016-12-21 09:29:32.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Austria	AT	Fossil Coal-derived gas 	0.00	2016-12-21 09:29:32.000
2016	1	1	2016-01-01 00:00:00.000	CTY	France	FR	Marine 	240.00	2016-11-22 10:27:11.000
2016	1	1	2016-01-01 00:00:00.000	CTY	France	FR	Fossil Gas 	6121.00	2016-11-22 10:27:11.000
2016	1	1	2016-01-01 00:00:00.000	CTY	France	FR	Other 	62.00	2016-11-22 10:27:11.000
2016	1	1	2016-01-01 00:00:00.000	CTY	France	FR	Nuclear 	63130.00	2016-11-22 10:27:11.000
2016	1	1	2016-01-01 00:00:00.000	BZN	RTE BZ	FR	Other 	62.00	2016-11-22 10:27:11.000
2016	1	1	2016-01-01 00:00:00.000	BZN	RTE BZ	FR	Fossil Gas 	6121.00	2016-11-22 10:27:11.000
2016	1	1	2016-01-01 00:00:00.000	BZN	RTE BZ	FR	Nuclear 	63130.00	2016-11-22 10:27:11.000
2016	1	1	2016-01-01 00:00:00.000	BZN	RTE BZ	FR	Marine 	240.00	2016-11-22 10:27:11.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Energinet CA	DK	Wind Onshore 	3574.00	2016-07-15 08:05:05.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Denmark	DK	Wind Onshore 	3574.00	2016-07-15 08:05:05.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Austria	AT	Other renewable 	32.50	2016-12-21 09:29:34.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Austria	AT	Fossil Gas 	4465.80	2016-12-21 09:29:34.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Austria	AT	Waste 	144.10	2016-12-21 09:29:34.000
2016	1	1	2016-01-01 00:00:00.000	CTA	SvK CA	SE	Other 	8376.00	2015-12-08 10:02:27.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DK1  BZ	DK1	Hydro Run-of-river and poundage 	9.00	2016-06-01 10:28:38.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DK1  BZ	DK1	Waste 	211.00	2016-06-01 10:28:38.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DK1  BZ	DK1	Biomass 	115.00	2016-06-01 10:28:38.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DK1  BZ	DK1	Wind Offshore 	843.00	2016-06-01 10:28:38.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DK1  BZ	DK1	Solar 	421.00	2016-06-01 10:28:38.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DK1  BZ	DK1	Fossil Oil 	292.00	2016-06-01 10:28:38.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DK2 BZ	DK2	Fossil Hard coal 	2072.00	2016-06-01 10:28:38.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DK2 BZ	DK2	Wind Offshore 	428.00	2016-06-01 10:28:38.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DK2 BZ	DK2	Solar 	180.00	2016-06-01 10:28:38.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DK2 BZ	DK2	Other renewable 	13.00	2016-06-01 10:28:38.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DK2 BZ	DK2	Wind Onshore 	608.00	2016-06-01 10:28:38.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DK2 BZ	DK2	Fossil Gas 	1241.00	2016-06-01 10:28:38.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DK2 BZ	DK2	Biomass 	82.00	2016-06-01 10:28:38.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DK2 BZ	DK2	Waste 	152.00	2016-06-01 10:28:38.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DK1  BZ	DK1	Fossil Hard coal 	2775.00	2016-06-01 10:28:38.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DK1  BZ	DK1	Wind Onshore 	2966.00	2016-06-01 10:28:38.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DK1  BZ	DK1	Fossil Gas 	1700.00	2016-06-01 10:28:38.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DK1  BZ	DK1	Other renewable 	75.00	2016-06-01 10:28:38.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DK2 BZ	DK2	Fossil Oil 	759.00	2016-06-01 10:28:38.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DK2 BZ	DK2	Hydro Run-of-river and poundage 	0.00	2016-06-01 10:28:38.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Fingrid CA	FI	Other 	1305.00	2015-12-22 06:58:25.000
2016	1	1	2016-01-01 00:00:00.000	CTA	AST CA	LV	Hydro Run-of-river and poundage 	1537.20	2015-12-28 10:20:16.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Denmark	DK	Biomass 	197.00	2016-07-15 08:04:59.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Energinet CA	DK	Biomass 	197.00	2016-07-15 08:04:59.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Denmark	DK	Wind Offshore 	1271.00	2016-07-15 08:05:04.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Energinet CA	DK	Wind Offshore 	1271.00	2016-07-15 08:05:04.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Estonia	EE	Marine 	0.00	2016-07-15 08:05:31.000
2016	1	1	2016-01-01 00:00:00.000	BZN	MAVIR BZ	HU	Nuclear 	1886.79	2016-07-15 08:09:40.000
2016	1	1	2016-01-01 00:00:00.000	BZN	MAVIR BZ	HU	Other renewable 	59.70	2016-07-15 08:09:40.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Hungary	HU	Other renewable 	59.70	2016-07-15 08:09:40.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Hungary	HU	Nuclear 	1886.79	2016-07-15 08:09:40.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Lithuania	LT	Waste 	21.00	2016-07-15 08:10:03.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Litgrid BZ	LT	Waste 	21.00	2016-07-15 08:10:03.000
2016	1	1	2016-01-01 00:00:00.000	BZN	AST BZ	LV	Hydro Run-of-river and poundage 	1537.20	2016-07-15 08:10:18.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Latvia	LV	Hydro Run-of-river and poundage 	1537.20	2016-07-15 08:10:18.000
2016	1	1	2016-01-01 00:00:00.000	BZN	TenneT NL BZ	NL	Hydro Run-of-river and poundage 	38.00	2016-07-15 08:10:39.000
2016	1	1	2016-01-01 00:00:00.000	BZN	TenneT NL BZ	NL	Hydro Pumped Storage 	0.00	2016-07-15 08:10:39.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Netherlands	NL	Hydro Run-of-river and poundage 	38.00	2016-07-15 08:10:39.000
2016	1	1	2016-01-01 00:00:00.000	BZN	CEPS BZ	CZ	Other renewable 	500.00	2016-08-19 12:18:12.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Czech Republic	CZ	Other renewable 	500.00	2016-08-19 12:18:12.000
2016	1	1	2016-01-01 00:00:00.000	BZN	NO2 BZ	NO2	Wind Onshore 	261.20	2017-03-09 15:04:32.000
2016	1	1	2016-01-01 00:00:00.000	BZN	NO2 BZ	NO2	Fossil Gas 	425.00	2017-03-09 15:04:32.000
2016	1	1	2016-01-01 00:00:00.000	BZN	NO2 BZ	NO2	Hydro Water Reservoir 	9948.50	2017-03-09 15:04:32.000
2016	1	1	2016-01-01 00:00:00.000	BZN	NO2 BZ	NO2	Hydro Run-of-river and poundage 	252.80	2017-03-09 15:04:32.000
2016	1	1	2016-01-01 00:00:00.000	BZN	NO2 BZ	NO2	Other 	0.00	2017-03-09 15:04:32.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Hungary	HU	Fossil Oil 	410.00	2016-07-15 08:09:38.000
2016	1	1	2016-01-01 00:00:00.000	BZN	TenneT NL BZ	NL	Waste 	674.00	2016-07-15 08:10:43.000
2016	1	1	2016-01-01 00:00:00.000	BZN	TenneT NL BZ	NL	Wind Offshore 	357.00	2016-07-15 08:10:43.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Netherlands	NL	Wind Offshore 	357.00	2016-07-15 08:10:43.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Netherlands	NL	Waste 	674.00	2016-07-15 08:10:43.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Sweden	SE	Hydro Water Reservoir 	15917.00	2016-07-15 08:11:15.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Estonia	EE	Geothermal 	0.00	2016-07-15 08:05:29.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Estonia	EE	Fossil Peat 	0.00	2016-07-15 08:05:29.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Elering BZ	EE	Geothermal 	0.00	2016-07-15 08:05:29.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Elering BZ	EE	Fossil Peat 	0.00	2016-07-15 08:05:29.000
2016	1	1	2016-01-01 00:00:00.000	CTA	CEPS CA	CZ	Hydro Run-of-river and poundage 	431.00	2016-04-04 10:32:13.000
2016	1	1	2016-01-01 00:00:00.000	CTA	CEPS CA	CZ	Other renewable 	500.00	2016-04-04 10:32:13.000
2016	1	1	2016-01-01 00:00:00.000	CTA	CEPS CA	CZ	Other 	0.00	2016-04-04 10:32:13.000
2016	1	1	2016-01-01 00:00:00.000	CTA	CEPS CA	CZ	Fossil Gas 	1226.00	2016-04-04 10:32:13.000
2016	1	1	2016-01-01 00:00:00.000	CTA	CEPS CA	CZ	Hydro Pumped Storage 	1172.00	2016-04-04 10:32:13.000
2016	1	1	2016-01-01 00:00:00.000	CTA	CEPS CA	CZ	Solar 	2067.00	2016-04-04 10:32:13.000
2016	1	1	2016-01-01 00:00:00.000	CTA	CEPS CA	CZ	Fossil Brown coal/Lignite 	8334.00	2016-04-04 10:32:13.000
2016	1	1	2016-01-01 00:00:00.000	CTA	CEPS CA	CZ	Biomass 	350.00	2016-04-04 10:32:13.000
2016	1	1	2016-01-01 00:00:00.000	CTA	CEPS CA	CZ	Fossil Hard coal 	1200.00	2016-04-04 10:32:13.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Fingrid BZ	FI	Other 	1305.00	2016-07-15 08:09:05.000
2016	1	1	2016-01-01 00:00:00.000	BZN	TenneT NL BZ	NL	Fossil Gas 	19914.00	2016-07-15 08:10:35.000
2016	1	1	2016-01-01 00:00:00.000	BZN	TenneT NL BZ	NL	Fossil Coal-derived gas 	0.00	2016-07-15 08:10:35.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Netherlands	NL	Fossil Coal-derived gas 	0.00	2016-07-15 08:10:35.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Netherlands	NL	Fossil Gas 	19914.00	2016-07-15 08:10:35.000
2016	1	1	2016-01-01 00:00:00.000	BZN	TenneT NL BZ	NL	Wind Onshore 	3284.00	2016-07-15 08:10:44.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Netherlands	NL	Wind Onshore 	3284.00	2016-07-15 08:10:44.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Denmark	DK	Hydro Run-of-river and poundage 	9.00	2016-07-15 08:05:01.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Denmark	DK	Fossil Oil 	1051.00	2016-07-15 08:05:01.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Spain	ES	Solar 	6500.30	2016-07-15 08:08:56.000
2016	1	1	2016-01-01 00:00:00.000	BZN	REE BZ	ES	Solar 	6500.30	2016-07-15 08:08:56.000
2016	1	1	2016-01-01 00:00:00.000	BZN	MAVIR BZ	HU	Solar 	29.07	2016-07-15 08:09:41.000
2016	1	1	2016-01-01 00:00:00.000	BZN	MAVIR BZ	HU	Waste 	28.10	2016-07-15 08:09:41.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Hungary	HU	Waste 	28.10	2016-07-15 08:09:41.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Hungary	HU	Solar 	29.07	2016-07-15 08:09:41.000
2016	1	1	2016-01-01 00:00:00.000	BZN	TenneT NL BZ	NL	Nuclear 	486.00	2016-07-15 08:10:41.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Netherlands	NL	Nuclear 	486.00	2016-07-15 08:10:41.000
2016	1	1	2016-01-01 00:00:00.000	BZN	PSE SA BZ	PL	Fossil Oil 	345.00	2016-07-15 08:10:48.000
2016	1	1	2016-01-01 00:00:00.000	BZN	PSE SA BZ	PL	Fossil Hard coal 	18478.63	2016-07-15 08:10:48.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Poland	PL	Fossil Hard coal 	18478.63	2016-07-15 08:10:48.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Poland	PL	Fossil Oil 	345.00	2016-07-15 08:10:48.000
2016	1	1	2016-01-01 00:00:00.000	CTA	REE CA	ES	Fossil Oil 	681.40	2015-12-15 11:00:06.000
2016	1	1	2016-01-01 00:00:00.000	CTA	REE CA	ES	Wind Onshore 	22772.10	2015-12-15 11:00:06.000
2016	1	1	2016-01-01 00:00:00.000	CTA	REE CA	ES	Geothermal 	0.00	2015-12-15 11:00:06.000
2016	1	1	2016-01-01 00:00:00.000	BZN	PSE SA BZ	PL	Hydro Run-of-river and poundage 	394.63	2016-07-15 08:10:49.000
2016	1	1	2016-01-01 00:00:00.000	BZN	PSE SA BZ	PL	Hydro Pumped Storage 	1770.12	2016-07-15 08:10:49.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Poland	PL	Hydro Run-of-river and poundage 	394.63	2016-07-15 08:10:49.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Poland	PL	Hydro Pumped Storage 	1770.12	2016-07-15 08:10:49.000
2016	1	1	2016-01-01 00:00:00.000	BZN	PSE SA BZ	PL	Hydro Water Reservoir 	156.17	2016-07-15 08:10:50.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Poland	PL	Hydro Water Reservoir 	156.17	2016-07-15 08:10:50.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Sweden	SE	Other 	8376.00	2016-07-15 08:11:17.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Netherlands	NL	Hydro Pumped Storage 	0.00	2016-07-15 08:10:39.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Transelectrica BZ	RO	Biomass 	95.00	2016-07-15 08:11:04.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Romania	RO	Biomass 	95.00	2016-07-15 08:11:04.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Germany	DE	Fossil Hard coal 	28670.00	2017-11-10 11:00:22.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Germany	DE	Hydro Water Reservoir 	689.20	2017-11-10 11:00:22.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Germany	DE	Waste 	1580.90	2017-11-10 11:00:22.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Germany	DE	Fossil Peat 	0.00	2017-11-10 11:00:22.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DE-AT-LU	DE_AT_LU	Waste 	1746.00	2017-11-10 11:00:22.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DE-AT-LU	DE_AT_LU	Fossil Peat 	0.00	2017-11-10 11:00:22.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DE-AT-LU	DE_AT_LU	Fossil Hard coal 	29436.00	2017-11-10 11:00:22.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DE-AT-LU	DE_AT_LU	Hydro Water Reservoir 	3665.10	2017-11-10 11:00:22.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Lithuania	LT	Fossil Oil 	160.00	2016-07-15 08:09:57.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Litgrid BZ	LT	Fossil Oil 	160.00	2016-07-15 08:09:57.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Former Yugoslav Republic of Macedonia	MK	Fossil Brown coal/Lignite 	1076.00	2016-07-15 08:10:21.000
2016	1	1	2016-01-01 00:00:00.000	BZN	MEPSO BZ	MK	Fossil Brown coal/Lignite 	1076.00	2016-07-15 08:10:21.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Netherlands	NL	Hydro Water Reservoir 	0.00	2016-07-15 08:10:40.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Netherlands	NL	Marine 	0.00	2016-07-15 08:10:40.000
2016	1	1	2016-01-01 00:00:00.000	BZN	TenneT NL BZ	NL	Hydro Water Reservoir 	0.00	2016-07-15 08:10:40.000
2016	1	1	2016-01-01 00:00:00.000	BZN	TenneT NL BZ	NL	Marine 	0.00	2016-07-15 08:10:40.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Elia BZ	BE	Solar 	2952.78	2016-11-16 10:38:30.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Belgium	BE	Solar 	2952.78	2016-11-16 10:38:30.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Germany	DE	Fossil Oil shale 	0.00	2017-11-10 11:00:21.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Germany	DE	Geothermal 	33.42	2017-11-10 11:00:21.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DE-AT-LU	DE_AT_LU	Geothermal 	34.32	2017-11-10 11:00:21.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DE-AT-LU	DE_AT_LU	Fossil Oil shale 	0.00	2017-11-10 11:00:21.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Germany	DE	Other renewable 	514.55	2017-11-10 11:00:28.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DE-AT-LU	DE_AT_LU	Other renewable 	547.05	2017-11-10 11:00:28.000
2016	1	1	2016-01-01 00:00:00.000	BZN	TenneT NL BZ	NL	Geothermal 	0.00	2016-07-15 08:10:38.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Netherlands	NL	Geothermal 	0.00	2016-07-15 08:10:38.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Netherlands	NL	Fossil Peat 	0.00	2016-07-15 08:10:38.000
2016	1	1	2016-01-01 00:00:00.000	CTA	RTE CA	FR	Wind Offshore 	10.00	2016-11-22 09:30:12.000
2016	1	1	2016-01-01 00:00:00.000	CTA	RTE CA	FR	Other 	62.00	2016-11-22 09:30:12.000
2016	1	1	2016-01-01 00:00:00.000	CTA	RTE CA	FR	Hydro Pumped Storage 	4965.00	2016-11-22 09:30:12.000
2016	1	1	2016-01-01 00:00:00.000	CTA	RTE CA	FR	Marine 	240.00	2016-11-22 09:30:12.000
2016	1	1	2016-01-01 00:00:00.000	CTA	RTE CA	FR	Solar 	396.60	2016-11-22 09:30:12.000
2016	1	1	2016-01-01 00:00:00.000	CTA	RTE CA	FR	Nuclear 	63130.00	2016-11-22 09:30:12.000
2016	1	1	2016-01-01 00:00:00.000	CTA	RTE CA	FR	Wind Onshore 	1426.00	2016-11-22 09:30:12.000
2016	1	1	2016-01-01 00:00:00.000	CTA	RTE CA	FR	Fossil Hard coal 	2930.00	2016-11-22 09:30:12.000
2016	1	1	2016-01-01 00:00:00.000	CTA	RTE CA	FR	Hydro Water Reservoir 	8204.00	2016-11-22 09:30:12.000
2016	1	1	2016-01-01 00:00:00.000	CTA	RTE CA	FR	Fossil Oil 	6670.00	2016-11-22 09:30:12.000
2016	1	1	2016-01-01 00:00:00.000	CTA	RTE CA	FR	Hydro Run-of-river and poundage 	10325.50	2016-11-22 09:30:12.000
2016	1	1	2016-01-01 00:00:00.000	CTA	RTE CA	FR	Fossil Gas 	6121.00	2016-11-22 09:30:12.000
2016	1	1	2016-01-01 00:00:00.000	CTA	RTE CA	FR	Biomass 	170.00	2016-11-22 09:30:12.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Elia CA	BE	Fossil Gas 	5373.39	2016-11-16 10:01:05.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Elia CA	BE	Hydro Run-of-river and poundage 	117.22	2016-11-16 10:01:05.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Elia CA	BE	Wind Offshore 	712.20	2016-11-16 10:01:05.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Elia CA	BE	Hydro Pumped Storage 	1308.00	2016-11-16 10:01:05.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Elia CA	BE	Solar 	2952.78	2016-11-16 10:01:05.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Elia CA	BE	Nuclear 	5919.00	2016-11-16 10:01:05.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Elia CA	BE	Wind Onshore 	1248.71	2016-11-16 10:01:05.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Elia CA	BE	Fossil Hard coal 	470.00	2016-11-16 10:01:05.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Elia CA	BE	Waste 	367.96	2016-11-16 10:01:05.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Elia CA	BE	Fossil Oil 	145.43	2016-11-16 10:01:05.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Elia CA	BE	Biomass 	709.53	2016-11-16 10:01:05.000
2016	1	1	2016-01-01 00:00:00.000	CTY	France	FR	Hydro Pumped Storage 	4965.00	2016-11-22 10:27:13.000
2016	1	1	2016-01-01 00:00:00.000	CTY	France	FR	Fossil Hard coal 	2930.00	2016-11-22 10:27:13.000
2016	1	1	2016-01-01 00:00:00.000	CTY	France	FR	Wind Offshore 	10.00	2016-11-22 10:27:13.000
2016	1	1	2016-01-01 00:00:00.000	BZN	RTE BZ	FR	Fossil Hard coal 	2930.00	2016-11-22 10:27:13.000
2016	1	1	2016-01-01 00:00:00.000	BZN	RTE BZ	FR	Hydro Pumped Storage 	4965.00	2016-11-22 10:27:13.000
2016	1	1	2016-01-01 00:00:00.000	BZN	RTE BZ	FR	Wind Offshore 	10.00	2016-11-22 10:27:13.000
2016	1	1	2016-01-01 00:00:00.000	CTA	50Hertz CA	DE_50HzT	Solar 	8901.00	2017-07-28 10:28:49.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Fingrid CA	FI	Fossil Hard coal 	3416.00	2015-12-22 07:26:05.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Luxembourg	LU	Wind Offshore 	0.00	2017-06-27 11:36:35.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Luxembourg	LU	Fossil Brown coal/Lignite 	0.00	2017-06-27 11:36:35.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Luxembourg	LU	Fossil Oil 	0.00	2017-06-27 11:36:35.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Luxembourg	LU	Solar 	1.00	2017-06-27 11:36:35.000
