year	month	day	DateTime	AreaTypeCode	AreaName	MapCode	TotalLoadValue	SubmissionTS
2017	2	6	2017-02-06 20:45:00.000	BZN	Elia BZ	BE	11024.280000	2017-04-07 09:45:21.000
2017	2	5	2017-02-05 23:30:00.000	BZN	Elia BZ	BE	9765.310000	2017-04-07 09:45:21.000
2017	2	6	2017-02-06 11:30:00.000	BZN	Elia BZ	BE	11939.940000	2017-04-07 09:45:21.000
2017	2	19	2017-02-19 21:00:00.000	BZN	SE3 BZ	SE3	10489.000000	2017-02-19 23:32:26.000
2017	2	18	2017-02-18 16:00:00.000	CTA	IPTO CA	GR	6996.000000	2017-02-18 17:36:27.000
2017	2	1	2017-02-01 15:00:00.000	CTA	IPTO CA	GR	7540.000000	2017-02-01 16:36:00.000
2017	2	18	2017-02-18 16:15:00.000	CTA	TransnetBW CA	DE_TransnetBW	6595.180000	2017-02-18 23:06:07.000
2017	2	18	2017-02-18 15:45:00.000	CTA	TransnetBW CA	DE_TransnetBW	6458.860000	2017-02-18 23:06:07.000
2017	2	8	2017-02-08 21:00:00.000	CTA	IPTO CA	GR	6035.000000	2017-02-08 22:36:07.000
2017	2	27	2017-02-27 12:30:00.000	CTA	TenneT GER CA	DE_TenneT_GER	22420.750000	2017-03-01 00:01:35.000
2017	2	27	2017-02-27 22:30:00.000	CTA	TenneT GER CA	DE_TenneT_GER	17580.140000	2017-03-01 00:01:35.000
2017	2	26	2017-02-26 23:00:00.000	CTA	TenneT GER CA	DE_TenneT_GER	14889.250000	2017-03-01 00:01:35.000
2017	2	26	2017-02-26 23:45:00.000	CTA	TenneT GER CA	DE_TenneT_GER	14712.600000	2017-03-01 00:01:35.000
2017	2	16	2017-02-16 17:00:00.000	CTA	TenneT GER CA	DE_TenneT_GER	23017.050000	2017-02-18 00:06:19.000
2017	2	16	2017-02-16 18:15:00.000	CTA	TenneT GER CA	DE_TenneT_GER	22517.460000	2017-02-18 00:06:19.000
2017	2	1	2017-02-01 10:00:00.000	CTA	IPTO CA	GR	7717.000000	2017-02-01 11:35:59.000
2017	2	18	2017-02-18 22:00:00.000	CTA	IPTO CA	GR	5625.000000	2017-02-18 23:36:37.000
2017	2	18	2017-02-18 21:15:00.000	CTA	TransnetBW CA	DE_TransnetBW	6512.860000	2017-02-18 23:06:07.000
2017	2	11	2017-02-11 15:00:00.000	CTA	IPTO CA	GR	6466.000000	2017-02-11 16:36:16.000
2017	2	24	2017-02-24 12:30:00.000	CTA	SONI CA	NIE	1273.000000	2017-02-24 13:10:30.000
2017	2	22	2017-02-22 15:45:00.000	CTY	Netherlands	NL	16927.000000	2017-03-13 12:32:10.000
2017	2	19	2017-02-19 23:00:00.000	CTY	Netherlands	NL	10674.000000	2017-03-13 11:58:05.000
2017	2	21	2017-02-21 19:30:00.000	CTY	Netherlands	NL	15326.000000	2017-03-13 12:18:44.000
2017	2	26	2017-02-26 06:00:00.000	CTY	Former Yugoslav Republic of Macedonia	MK	754.000000	2017-02-27 13:59:08.000
2017	2	24	2017-02-24 22:15:00.000	CTY	Netherlands	NL	12320.000000	2017-03-13 13:02:58.000
2017	2	28	2017-02-28 22:00:00.000	CTY	Slovakia	SK	3286.000000	2017-02-28 23:10:23.000
2017	2	27	2017-02-27 17:00:00.000	CTY	Slovakia	SK	4037.000000	2017-02-27 18:11:30.000
2017	2	17	2017-02-17 05:00:00.000	CTY	Croatia	HR	2088.000000	2017-02-21 10:04:25.000
2017	2	17	2017-02-17 02:00:00.000	CTY	Croatia	HR	1552.000000	2017-02-21 10:04:25.000
2017	2	5	2017-02-05 18:00:00.000	CTY	Slovenia	SI	1601.060000	2017-02-05 19:41:45.000
2017	2	19	2017-02-19 15:00:00.000	CTY	Sweden	SE	17251.000000	2017-02-19 23:32:32.000
2017	2	5	2017-02-05 12:00:00.000	CTY	Portugal	PT	5846.400000	2017-10-21 07:40:59.000
2017	2	13	2017-02-13 12:30:00.000	CTY	United Kingdom	GB	45771.000000	2017-02-13 13:10:53.000
2017	2	10	2017-02-10 00:00:00.000	CTY	Portugal	PT	5687.100000	2017-10-21 07:41:42.000
2017	2	14	2017-02-14 07:00:00.000	CTY	Slovenia	SI	1951.060000	2017-02-14 08:43:00.000
2017	2	28	2017-02-28 18:00:00.000	CTY	Slovakia	SK	3976.000000	2017-02-28 19:11:26.000
2017	2	9	2017-02-09 22:00:00.000	CTY	Slovakia	SK	3514.000000	2017-02-09 23:10:09.000
2017	2	26	2017-02-26 23:30:00.000	CTA	CREOS CA	LU	442.440000	2017-02-26 23:15:40.000
2017	2	3	2017-02-03 21:00:00.000	CTA	AST CA	LV	796.000000	2017-02-03 22:01:08.000
2017	2	15	2017-02-15 08:00:00.000	CTA	AST CA	LV	1124.000000	2017-02-15 09:01:06.000
2017	2	20	2017-02-20 07:00:00.000	CTA	CREOS CA	LU	542.000000	2017-05-05 12:36:49.000
2017	2	17	2017-02-17 10:00:00.000	CTA	CREOS CA	LU	612.000000	2017-05-05 12:36:49.000
2017	2	2	2017-02-02 21:15:00.000	CTA	CREOS CA	LU	534.000000	2017-05-05 12:36:09.000
2017	2	2	2017-02-02 20:45:00.000	CTA	CREOS CA	LU	504.000000	2017-05-05 12:36:09.000
2017	2	4	2017-02-04 22:45:00.000	CTA	CREOS CA	LU	471.000000	2017-05-05 12:36:09.000
2017	2	21	2017-02-21 10:00:00.000	CTA	CREOS CA	LU	627.000000	2017-05-05 12:36:49.000
2017	2	3	2017-02-03 22:15:00.000	CTA	CREOS CA	LU	480.000000	2017-05-05 12:36:09.000
2017	2	20	2017-02-20 09:15:00.000	CTA	CREOS CA	LU	599.000000	2017-05-05 12:36:49.000
2017	2	17	2017-02-17 06:30:00.000	CTA	CREOS CA	LU	596.000000	2017-05-05 12:36:49.000
2017	2	19	2017-02-19 02:30:00.000	CTA	CREOS CA	LU	453.000000	2017-05-05 12:36:49.000
2017	2	19	2017-02-19 03:00:00.000	CTA	CREOS CA	LU	449.000000	2017-05-05 12:36:49.000
2017	2	24	2017-02-24 09:45:00.000	CTA	CREOS CA	LU	576.280000	2017-02-24 09:15:45.000
2017	2	13	2017-02-13 03:45:00.000	CTY	Austria	AT	6676.800000	2017-05-11 07:55:46.000
2017	2	2	2017-02-02 00:30:00.000	CTY	Austria	AT	7199.600000	2017-05-11 07:55:42.000
2017	2	2	2017-02-02 02:45:00.000	CTY	Austria	AT	6908.800000	2017-05-11 07:55:42.000
2017	2	13	2017-02-13 04:15:00.000	CTY	Austria	AT	7160.400000	2017-05-11 07:55:46.000
2017	2	13	2017-02-13 15:00:00.000	CTY	Austria	AT	9118.400000	2017-05-11 07:55:46.000
2017	2	14	2017-02-14 00:00:00.000	CTY	Austria	AT	7045.600000	2017-05-11 07:55:42.000
2017	2	14	2017-02-14 08:15:00.000	CTY	Austria	AT	9788.400000	2017-05-11 07:55:42.000
2017	2	13	2017-02-13 07:15:00.000	CTY	Austria	AT	9702.400000	2017-05-11 07:55:46.000
2017	2	13	2017-02-13 17:15:00.000	CTY	Austria	AT	9839.200000	2017-05-11 07:55:46.000
2017	2	19	2017-02-19 01:00:00.000	CTA	Litgrid CA	LT	913.000000	2017-02-19 02:11:08.000
2017	2	27	2017-02-27 01:00:00.000	CTA	SvK CA	SE	16016.000000	2017-02-28 10:34:49.000
2017	2	6	2017-02-06 01:00:00.000	CTY	Switzerland	CH	7158.140000	2017-02-27 11:41:49.000
2017	2	5	2017-02-05 09:15:00.000	CTA	Amprion CA	DE_Amprion	20378.560000	2017-02-06 22:50:21.000
2017	2	3	2017-02-03 11:00:00.000	CTA	EMS CA	RS	5454.000000	2017-02-06 07:45:57.000
2017	2	1	2017-02-01 00:00:00.000	CTA	Elering CA	EE	852.800000	2017-02-01 01:35:01.000
2017	2	6	2017-02-06 08:00:00.000	BZN	NO4 BZ	NO4	2826.200000	2017-02-09 21:51:19.000
2017	2	6	2017-02-06 19:00:00.000	BZN	NO2 BZ	NO2	5112.260000	2017-02-09 21:51:19.000
2017	2	13	2017-02-13 02:00:00.000	BZN	Transelectrica BZ	RO	6347.000000	2017-02-13 03:20:19.000
2017	2	27	2017-02-27 17:15:00.000	CTA	Elia CA	BE	11680.200000	2017-04-28 09:45:12.000
2017	2	19	2017-02-19 19:00:00.000	BZN	Transelectrica BZ	RO	7500.000000	2017-02-19 20:20:30.000
2017	2	9	2017-02-09 10:00:00.000	CTY	Lithuania	LT	1723.000000	2017-02-09 11:11:39.000
2017	2	18	2017-02-18 17:00:00.000	CTY	Romania	RO	8317.000000	2017-02-18 18:20:26.000
2017	2	11	2017-02-11 00:30:00.000	CTY	Ireland	IE	3103.370000	2017-02-11 01:19:30.000
2017	2	25	2017-02-25 09:00:00.000	CTY	Slovenia	SI	1575.550000	2017-02-25 10:43:45.000
2017	2	8	2017-02-08 09:00:00.000	CTY	Lithuania	LT	1765.000000	2017-02-08 10:12:41.000
2017	2	25	2017-02-25 16:30:00.000	CTA	Cyprus TSO CA	CY	575.210000	2017-02-25 17:10:46.000
2017	2	25	2017-02-25 16:15:00.000	CTA	50Hertz CA	DE_50HzT	10236.700000	2017-02-25 16:46:51.000
2017	2	9	2017-02-09 23:30:00.000	CTA	Amprion CA	DE_Amprion	21174.810000	2017-02-11 22:50:41.000
2017	2	10	2017-02-10 01:15:00.000	CTA	Amprion CA	DE_Amprion	20236.550000	2017-02-11 22:50:41.000
2017	2	10	2017-02-10 09:00:00.000	CTA	Amprion CA	DE_Amprion	27878.560000	2017-02-11 22:50:41.000
2017	2	3	2017-02-03 14:00:00.000	CTA	HOPS CA	HR	2241.000000	2017-02-07 10:04:20.000
2017	2	15	2017-02-15 04:00:00.000	CTA	TransnetBW CA	DE_TransnetBW	7194.050000	2017-02-15 23:05:05.000
2017	2	15	2017-02-15 22:30:00.000	CTA	TransnetBW CA	DE_TransnetBW	7258.480000	2017-02-15 23:05:05.000
2017	2	15	2017-02-15 12:15:00.000	CTA	TransnetBW CA	DE_TransnetBW	9220.620000	2017-02-15 23:05:05.000
2017	2	15	2017-02-15 21:45:00.000	CTA	TransnetBW CA	DE_TransnetBW	7719.360000	2017-02-15 23:05:05.000
2017	2	15	2017-02-15 22:00:00.000	CTA	IPTO CA	GR	5949.000000	2017-02-15 23:36:26.000
2017	2	15	2017-02-15 14:00:00.000	CTA	Fingrid CA	FI	11041.000000	2017-02-15 15:03:22.000
2017	2	4	2017-02-04 04:00:00.000	CTA	Fingrid CA	FI	10226.000000	2017-02-04 05:03:14.000
2017	2	9	2017-02-09 13:00:00.000	BZN	Litgrid BZ	LT	1684.000000	2017-02-09 14:38:55.000
2017	2	20	2017-02-20 18:00:00.000	BZN	NO2 BZ	NO2	4654.530000	2017-02-23 21:51:11.000
2017	2	20	2017-02-20 15:00:00.000	BZN	NO2 BZ	NO2	4598.850000	2017-02-23 21:51:11.000
2017	2	20	2017-02-20 05:00:00.000	BZN	NO1 BZ	NO1	5095.840000	2017-02-23 21:51:11.000
2017	2	20	2017-02-20 08:00:00.000	BZN	NO1 BZ	NO1	5788.830000	2017-02-23 21:51:11.000
2017	2	23	2017-02-23 18:00:00.000	BZN	Litgrid BZ	LT	1515.000000	2017-02-23 19:11:10.000
2017	2	12	2017-02-12 03:00:00.000	CTY	Ireland	IE	2596.060000	2017-02-12 04:19:32.000
2017	2	22	2017-02-22 19:00:00.000	CTY	Romania	RO	8202.000000	2017-02-22 20:20:40.000
2017	2	26	2017-02-26 17:45:00.000	CTY	Netherlands	NL	14129.000000	2017-03-20 11:44:06.000
2017	2	18	2017-02-18 10:00:00.000	CTY	Former Yugoslav Republic of Macedonia	MK	950.000000	2017-02-20 12:46:46.000
2017	2	6	2017-02-06 22:00:00.000	CTY	Slovenia	SI	1394.670000	2017-02-06 23:45:37.000
2017	2	1	2017-02-01 06:00:00.000	CTY	Romania	RO	8950.000000	2017-02-01 07:20:26.000
2017	2	15	2017-02-15 10:00:00.000	CTY	Lithuania	LT	1652.000000	2017-02-15 11:12:09.000
2017	2	2	2017-02-02 03:00:00.000	BZN	SE1 BZ	SE1	1159.000000	2017-02-02 23:38:40.000
2017	2	2	2017-02-02 06:00:00.000	BZN	SE1 BZ	SE1	1285.000000	2017-02-02 23:38:40.000
2017	2	2	2017-02-02 09:00:00.000	BZN	SE1 BZ	SE1	1312.000000	2017-02-02 23:38:40.000
2017	2	22	2017-02-22 06:30:00.000	CTA	50Hertz CA	DE_50HzT	13194.800000	2017-02-22 07:01:46.000
2017	2	10	2017-02-10 06:00:00.000	CTA	REN CA	PT	5418.800000	2017-10-21 07:40:09.000
2017	2	11	2017-02-11 06:00:00.000	CTA	REN CA	PT	4882.700000	2017-10-21 07:40:09.000
2017	2	4	2017-02-04 07:00:00.000	CTA	REN CA	PT	4768.400000	2017-10-21 07:40:05.000
2017	2	10	2017-02-10 03:00:00.000	CTA	REN CA	PT	4994.900000	2017-10-21 07:40:09.000
2017	2	17	2017-02-17 08:00:00.000	CTA	REN CA	PT	6612.700000	2017-10-21 07:40:11.000
2017	2	4	2017-02-04 20:00:00.000	CTA	REN CA	PT	6780.300000	2017-10-21 07:40:05.000
2017	2	7	2017-02-07 17:00:00.000	CTA	REN CA	PT	6684.800000	2017-10-21 07:40:08.000
2017	2	9	2017-02-09 16:00:00.000	CTA	REN CA	PT	7014.000000	2017-10-21 07:40:09.000
2017	2	15	2017-02-15 01:00:00.000	CTA	REN CA	PT	5244.600000	2017-10-21 07:40:11.000
2017	2	11	2017-02-11 09:00:00.000	CTA	REN CA	PT	5960.000000	2017-10-21 07:40:09.000
2017	2	19	2017-02-19 01:15:00.000	CTA	TenneT GER CA	DE_TenneT_GER	13453.880000	2017-02-21 00:05:40.000
2017	2	18	2017-02-18 23:45:00.000	CTA	TenneT GER CA	DE_TenneT_GER	14222.070000	2017-02-21 00:05:40.000
2017	2	19	2017-02-19 02:30:00.000	CTA	TenneT GER CA	DE_TenneT_GER	13258.420000	2017-02-21 00:05:40.000
2017	2	19	2017-02-19 03:00:00.000	CTA	TenneT GER CA	DE_TenneT_GER	13621.670000	2017-02-21 00:05:40.000
2017	2	14	2017-02-14 03:00:00.000	CTA	REN CA	PT	5008.400000	2017-10-21 07:40:10.000
2017	2	13	2017-02-13 16:00:00.000	CTA	REN CA	PT	6936.600000	2017-10-21 07:40:10.000
2017	2	12	2017-02-12 12:00:00.000	CTA	REN CA	PT	6214.600000	2017-10-21 07:40:10.000
2017	2	15	2017-02-15 17:30:00.000	CTA	TenneT GER CA	DE_TenneT_GER	23000.200000	2017-02-17 00:03:14.000
2017	2	15	2017-02-15 10:15:00.000	CTA	TenneT GER CA	DE_TenneT_GER	21981.400000	2017-02-17 00:03:14.000
2017	2	15	2017-02-15 06:45:00.000	CTA	TenneT GER CA	DE_TenneT_GER	21326.390000	2017-02-17 00:03:14.000
2017	2	15	2017-02-15 04:30:00.000	CTA	TenneT GER CA	DE_TenneT_GER	16573.100000	2017-02-17 00:03:14.000
2017	2	15	2017-02-15 09:45:00.000	CTA	TenneT GER CA	DE_TenneT_GER	21677.040000	2017-02-17 00:03:14.000
2017	2	15	2017-02-15 14:30:00.000	CTA	TenneT GER CA	DE_TenneT_GER	20684.930000	2017-02-17 00:03:14.000
2017	2	15	2017-02-15 21:00:00.000	CTA	TenneT GER CA	DE_TenneT_GER	19185.160000	2017-02-17 00:03:14.000
2017	2	8	2017-02-08 16:00:00.000	CTA	RTE CA	FR	71350.000000	2017-02-08 17:34:11.000
2017	2	11	2017-02-11 10:00:00.000	CTA	RTE CA	FR	74114.000000	2017-02-11 11:54:09.000
2017	2	20	2017-02-20 15:00:00.000	CTA	AST CA	LV	1042.000000	2017-02-20 17:04:23.000
2017	2	4	2017-02-04 05:00:00.000	CTA	MEPSO CA	MK	861.000000	2017-02-06 08:31:56.000
2017	2	24	2017-02-24 22:30:00.000	CTA	Amprion CA	DE_Amprion	20451.560000	2017-02-25 22:49:22.000
2017	2	10	2017-02-10 11:00:00.000	CTY	Greece	GR	7059.000000	2017-02-10 12:36:18.000
2017	2	18	2017-02-18 19:00:00.000	CTY	France	FR	60737.000000	2017-02-18 20:35:14.000
2017	2	10	2017-02-10 00:00:00.000	CTY	Denmark	DK	3356.090000	2017-02-10 01:46:11.000
2017	2	17	2017-02-17 13:00:00.000	CTY	Greece	GR	6808.000000	2017-02-17 14:36:29.000
2017	2	20	2017-02-20 07:00:00.000	CTY	Czech Republic	CZ	9655.460000	2017-02-20 08:06:00.000
2017	2	17	2017-02-17 20:00:00.000	BZN	Litgrid BZ	LT	1270.000000	2017-02-17 21:11:12.000
2017	2	1	2017-02-01 01:00:00.000	BZN	Litgrid BZ	LT	1024.000000	2017-02-01 03:44:43.000
2017	2	14	2017-02-14 02:00:00.000	BZN	TenneT NL BZ	NL	11038.000000	2017-03-07 09:39:40.000
2017	2	1	2017-02-01 18:00:00.000	BZN	IPTO BZ	GR	8409.000000	2017-02-01 19:35:58.000
2017	2	17	2017-02-17 13:15:00.000	BZN	TenneT NL BZ	NL	16378.000000	2017-03-07 10:26:25.000
2017	2	14	2017-02-14 20:15:00.000	BZN	TenneT NL BZ	NL	14918.000000	2017-03-07 09:43:05.000
2017	2	24	2017-02-24 14:00:00.000	BZN	AST BZ	LV	992.000000	2017-02-24 15:01:14.000
2017	2	24	2017-02-24 11:00:00.000	BZN	AST BZ	LV	1046.000000	2017-02-24 12:01:13.000
2017	2	18	2017-02-18 01:00:00.000	BZN	National Grid BZ	GB	30826.000000	2017-02-18 01:41:33.000
2017	2	5	2017-02-05 19:00:00.000	CTA	PSE SA CA	PL	19883.050000	2017-02-07 08:05:42.000
2017	2	5	2017-02-05 22:00:00.000	CTA	PSE SA CA	PL	17068.880000	2017-02-07 08:05:42.000
2017	2	12	2017-02-12 20:00:00.000	CTA	RTE CA	FR	64570.000000	2017-02-12 21:55:09.000
2017	2	12	2017-02-12 06:00:00.000	CTY	Estonia	EE	1018.000000	2017-02-12 07:35:03.000
2017	2	15	2017-02-15 09:00:00.000	BZN	IT-Centre-North BZ	IT_CNOR	4744.000000	2017-02-16 06:01:14.000
2017	2	15	2017-02-15 06:00:00.000	BZN	IT-Centre-North BZ	IT_CNOR	4248.000000	2017-02-16 06:01:14.000
2017	2	2	2017-02-02 08:00:00.000	BZN	IT-Centre-North BZ	IT_CNOR	5138.000000	2017-02-03 06:00:52.000
2017	2	22	2017-02-22 14:00:00.000	CTA	SvK CA	SE	20288.000000	2017-02-22 23:33:32.000
2017	2	22	2017-02-22 22:15:00.000	CTA	MAVIR CA	HU	5024.850000	2017-02-22 23:12:14.000
2017	2	22	2017-02-22 19:30:00.000	CTA	MAVIR CA	HU	5691.840000	2017-02-22 23:12:14.000
2017	2	22	2017-02-22 21:45:00.000	CTA	MAVIR CA	HU	5186.330000	2017-02-22 23:12:14.000
2017	2	27	2017-02-27 02:00:00.000	CTA	National Grid CA	GB	27537.000000	2017-02-27 02:41:13.000
2017	2	14	2017-02-14 20:00:00.000	CTA	PSE SA CA	PL	22460.490000	2017-02-20 10:05:56.000
2017	2	14	2017-02-14 07:00:00.000	CTA	PSE SA CA	PL	24559.980000	2017-02-20 10:05:56.000
2017	2	18	2017-02-18 01:00:00.000	BZN	SE1 BZ	SE1	1064.000000	2017-02-18 23:37:06.000
2017	2	27	2017-02-27 23:45:00.000	CTA	50Hertz CA	DE_50HzT	11598.700000	2017-02-28 02:16:59.000
2017	2	7	2017-02-07 19:00:00.000	BZN	SE1 BZ	SE1	1414.000000	2017-02-07 23:34:30.000
2017	2	26	2017-02-26 03:00:00.000	CTY	Slovakia	SK	2930.000000	2017-02-26 04:11:43.000
2017	2	10	2017-02-10 04:00:00.000	CTY	Bulgaria	BG	5414.000000	2017-05-05 11:06:20.000
2017	2	10	2017-02-10 01:00:00.000	CTY	Bulgaria	BG	4749.000000	2017-05-05 11:06:20.000
2017	2	19	2017-02-19 03:15:00.000	CTY	Luxembourg	LU	451.000000	2017-05-05 12:37:18.000
2017	2	9	2017-02-09 23:30:00.000	CTY	United Kingdom	GB	32539.000000	2017-02-10 00:11:29.000
2017	2	21	2017-02-21 02:00:00.000	CTY	Slovakia	SK	3192.000000	2017-02-21 03:10:56.000
2017	2	15	2017-02-15 11:00:00.000	CTA	swissgrid CA	CH	8375.610000	2017-03-08 11:40:26.000
2017	2	19	2017-02-19 12:00:00.000	BZN	Transelectrica BZ	RO	6790.000000	2017-02-19 13:20:35.000
2017	2	25	2017-02-25 07:30:00.000	CTA	SONI CA	NIE	680.000000	2017-02-25 08:10:26.000
2017	2	25	2017-02-25 15:30:00.000	CTA	Cyprus TSO CA	CY	496.220000	2017-02-25 16:10:46.000
2017	2	21	2017-02-21 02:00:00.000	BZN	Transelectrica BZ	RO	6614.000000	2017-02-21 03:20:18.000
2017	2	6	2017-02-06 03:30:00.000	CTA	National Grid CA	GB	28912.000000	2017-02-06 04:11:20.000
2017	2	16	2017-02-16 11:00:00.000	CTA	HOPS CA	HR	2327.000000	2017-02-20 10:04:19.000
2017	2	16	2017-02-16 13:00:00.000	CTA	HOPS CA	HR	2165.000000	2017-02-20 10:04:19.000
2017	2	7	2017-02-07 04:30:00.000	CTA	National Grid CA	GB	29606.000000	2017-02-07 05:11:35.000
2017	2	27	2017-02-27 23:00:00.000	CTA	ELES CA	SI	1303.080000	2017-02-28 00:41:50.000
2017	2	17	2017-02-17 21:00:00.000	CTA	IPTO CA	GR	6304.000000	2017-02-17 22:36:28.000
