year	month	day	DateTime	AreaTypeCode	AreaName	MapCode	ProductionType_Name	ActualConsumption	ActualGenerationOutput	SubmissionTS
2016	1	14	2016-01-14 08:00:00.000	CTA	Elia CA	BE	Wind Onshore 	0.000000	604.842500	2016-01-15 11:02:29.000
2016	1	14	2016-01-14 01:00:00.000	CTA	Elia CA	BE	Other 	0.000000	566.145000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 15:00:00.000	CTA	Elia CA	BE	Waste 	0.000000	154.700000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 10:00:00.000	CTA	Elia CA	BE	Solar 	0.000000	236.857500	2016-01-15 11:02:10.000
2016	1	14	2016-01-14 13:00:00.000	CTA	Elia CA	BE	Solar 	0.000000	350.285000	2016-01-15 11:02:10.000
2016	1	14	2016-01-14 16:00:00.000	CTA	Elia CA	BE	Solar 	0.000000	0.090000	2016-01-15 11:02:10.000
2016	1	14	2016-01-14 21:00:00.000	CTA	Elia CA	BE	Fossil Gas 	0.000000	2800.672500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 21:00:00.000	CTA	Elia CA	BE	Hydro Run-of-river and poundage 	0.000000	19.225000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 18:00:00.000	CTA	Elia CA	BE	Fossil Gas 	0.000000	4084.027500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 18:00:00.000	CTA	Elia CA	BE	Hydro Run-of-river and poundage 	0.000000	18.665000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 18:00:00.000	CTA	Elia CA	BE	Waste 	0.000000	159.787500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 03:00:00.000	CTA	Elia CA	BE	Nuclear 	0.000000	5950.712500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 07:00:00.000	CTA	Elia CA	BE	Hydro Pumped Storage 	0.000000	185.322500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 12:00:00.000	CTA	Elia CA	BE	Wind Offshore 	0.000000	642.177500	2017-01-10 10:42:05.000
2016	1	14	2016-01-14 02:00:00.000	CTA	Elia CA	BE	Wind Offshore 	0.000000	635.630000	2017-01-10 10:42:05.000
2016	1	14	2016-01-14 06:00:00.000	CTA	Elia CA	BE	Biomass 	0.000000	364.990000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 01:00:00.000	CTA	Elia CA	BE	Fossil Gas 	0.000000	1728.097500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 01:00:00.000	CTA	Elia CA	BE	Hydro Run-of-river and poundage 	0.000000	18.742500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 08:00:00.000	CTA	Elia CA	BE	Waste 	0.000000	153.657500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 10:00:00.000	CTA	Elia CA	BE	Other 	0.000000	707.925000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 05:00:00.000	CTA	Elia CA	BE	Fossil Oil 	0.000000	0.000000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 04:00:00.000	CTA	Elia CA	BE	Fossil Gas 	0.000000	1938.165000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 04:00:00.000	CTA	Elia CA	BE	Hydro Run-of-river and poundage 	0.000000	18.420000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 15:00:00.000	CTA	Elia CA	BE	Nuclear 	0.000000	5961.955000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 13:00:00.000	CTA	Elia CA	BE	Other 	0.000000	661.412500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 11:00:00.000	CTA	Elia CA	BE	Fossil Hard coal 	0.000000	466.150000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 14:00:00.000	CTA	Elia CA	BE	Wind Onshore 	0.000000	581.557500	2016-01-15 11:02:29.000
2016	1	14	2016-01-14 17:00:00.000	CTA	Elia CA	BE	Wind Onshore 	0.000000	794.275000	2016-01-15 11:02:29.000
2016	1	14	2016-01-14 20:00:00.000	CTA	Elia CA	BE	Wind Onshore 	0.000000	973.430000	2016-01-15 11:02:29.000
2016	1	14	2016-01-14 00:00:00.000	CTA	Elia CA	BE	Wind Offshore 	0.000000	532.502500	2017-01-10 10:42:05.000
2016	1	14	2016-01-14 04:00:00.000	CTA	Elia CA	BE	Nuclear 	0.000000	5951.435000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 03:00:00.000	CTA	Elia CA	BE	Fossil Oil 	0.000000	0.000000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 03:00:00.000	CTA	Elia CA	BE	Hydro Run-of-river and poundage 	0.000000	18.465000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 01:00:00.000	CTA	Elia CA	BE	Nuclear 	0.000000	5949.150000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 22:00:00.000	CTA	Elia CA	BE	Biomass 	0.000000	409.907500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 20:00:00.000	CTA	Elia CA	BE	Fossil Gas 	0.000000	3059.942500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 21:00:00.000	CTA	Elia CA	BE	Waste 	0.000000	155.172500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 00:00:00.000	CTA	Elia CA	BE	Fossil Hard coal 	0.000000	250.550000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 03:00:00.000	CTA	Elia CA	BE	Fossil Gas 	0.000000	1812.117500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 07:00:00.000	CTA	Elia CA	BE	Fossil Oil 	0.000000	0.000000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 07:00:00.000	CTA	Elia CA	BE	Hydro Run-of-river and poundage 	0.000000	18.322500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 17:00:00.000	CTA	Elia CA	BE	Waste 	0.000000	154.627500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 04:00:00.000	CTA	Elia CA	BE	Wind Offshore 	0.000000	619.062500	2017-01-10 10:42:05.000
2016	1	14	2016-01-14 05:00:00.000	CTA	Elia CA	BE	Nuclear 	0.000000	5950.332500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 00:00:00.000	CTA	Elia CA	BE	Waste 	0.000000	158.042500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 04:00:00.000	CTA	Elia CA	BE	Biomass 	0.000000	326.660000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 17:00:00.000	CTA	Elia CA	BE	Nuclear 	0.000000	5963.132500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 14:00:00.000	CTA	Elia CA	BE	Nuclear 	0.000000	5953.450000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 09:00:00.000	CTA	Elia CA	BE	Fossil Hard coal 	0.000000	437.800000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 18:00:00.000	CTA	Elia CA	BE	Hydro Pumped Storage 	0.000000	108.492500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 22:00:00.000	CTA	Elia CA	BE	Fossil Oil 	0.000000	0.000000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 15:00:00.000	CTA	Elia CA	BE	Fossil Gas 	0.000000	4102.252500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 21:00:00.000	CTA	Elia CA	BE	Hydro Pumped Storage 	0.000000	0.000000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 08:00:00.000	CTA	Elia CA	BE	Biomass 	0.000000	414.682500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 00:00:00.000	CTA	Elia CA	BE	Fossil Oil 	0.000000	0.000000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 03:00:00.000	CTA	Elia CA	BE	Wind Offshore 	0.000000	592.182500	2017-01-10 10:42:05.000
2016	1	14	2016-01-14 06:00:00.000	CTA	Elia CA	BE	Fossil Hard coal 	0.000000	363.450000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 05:00:00.000	CTA	Elia CA	BE	Other 	0.000000	578.092500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 16:00:00.000	CTA	Elia CA	BE	Wind Offshore 	0.000000	638.040000	2017-01-10 10:42:05.000
2016	1	14	2016-01-14 11:00:00.000	CTA	Elia CA	BE	Solar 	0.000000	533.430000	2016-01-15 11:02:10.000
2016	1	14	2016-01-14 01:00:00.000	CTA	Elia CA	BE	Biomass 	0.000000	403.615000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 13:00:00.000	CTA	Elia CA	BE	Wind Offshore 	0.000000	640.325000	2017-01-10 10:42:05.000
2016	1	14	2016-01-14 10:00:00.000	CTA	Elia CA	BE	Wind Offshore 	0.000000	539.650000	2017-01-10 10:42:05.000
2016	1	14	2016-01-14 03:00:00.000	CTA	Elia CA	BE	Wind Onshore 	0.000000	646.840000	2016-01-15 11:02:29.000
2016	1	14	2016-01-14 06:00:00.000	CTA	Elia CA	BE	Wind Onshore 	0.000000	820.567500	2016-01-15 11:02:29.000
2016	1	14	2016-01-14 21:00:00.000	CTA	Elia CA	BE	Solar 	0.000000	0.000000	2016-01-15 11:02:10.000
2016	1	14	2016-01-14 03:00:00.000	CTA	Elia CA	BE	Fossil Hard coal 	0.000000	168.400000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 07:00:00.000	CTA	Elia CA	BE	Nuclear 	0.000000	5955.307500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 06:00:00.000	CTA	Elia CA	BE	Wind Offshore 	0.000000	506.427500	2017-01-10 10:42:05.000
2016	1	14	2016-01-14 20:00:00.000	CTA	Elia CA	BE	Nuclear 	0.000000	5958.372500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 22:00:00.000	CTA	Elia CA	BE	Fossil Gas 	0.000000	2445.820000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 22:00:00.000	CTA	Elia CA	BE	Hydro Run-of-river and poundage 	0.000000	18.720000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 11:00:00.000	CTA	Elia CA	BE	Hydro Pumped Storage 	0.000000	160.332500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 00:00:00.000	CTA	Elia CA	BE	Nuclear 	0.000000	5950.022500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 12:00:00.000	CTA	Elia CA	BE	Fossil Oil 	0.000000	0.000000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 12:00:00.000	CTA	Elia CA	BE	Hydro Run-of-river and poundage 	0.000000	19.570000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 07:00:00.000	CTA	Elia CA	BE	Other 	0.000000	687.097500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 21:00:00.000	CTA	Elia CA	BE	Fossil Hard coal 	0.000000	435.200000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 02:00:00.000	CTA	Elia CA	BE	Hydro Run-of-river and poundage 	0.000000	18.617500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 15:00:00.000	CTA	Elia CA	BE	Wind Onshore 	0.000000	712.400000	2016-01-15 11:02:29.000
2016	1	14	2016-01-14 04:00:00.000	CTA	Elia CA	BE	Solar 	0.000000	0.000000	2016-01-15 11:02:10.000
2016	1	14	2016-01-14 01:00:00.000	CTA	Elia CA	BE	Hydro Pumped Storage 	0.000000	0.000000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 02:00:00.000	CTA	Elia CA	BE	Fossil Oil 	0.000000	0.000000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 04:00:00.000	CTA	Elia CA	BE	Hydro Pumped Storage 	0.000000	0.000000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 17:00:00.000	CTA	Elia CA	BE	Other 	0.000000	672.485000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 20:00:00.000	CTA	Elia CA	BE	Other 	0.000000	623.382500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 22:00:00.000	CTA	Elia CA	BE	Wind Offshore 	0.000000	262.470000	2017-01-10 10:42:05.000
2016	1	14	2016-01-14 17:00:00.000	CTA	Elia CA	BE	Fossil Oil 	0.000000	0.000000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 07:00:00.000	CTA	Elia CA	BE	Waste 	0.000000	151.605000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 12:00:00.000	CTA	Elia CA	BE	Solar 	0.000000	578.935000	2016-01-15 11:02:10.000
2016	1	14	2016-01-14 02:00:00.000	CTA	Elia CA	BE	Solar 	0.000000	0.000000	2016-01-15 11:02:10.000
2016	1	14	2016-01-14 21:00:00.000	CTA	Elia CA	BE	Wind Offshore 	0.000000	273.472500	2017-01-10 10:42:05.000
2016	1	14	2016-01-14 16:00:00.000	CTA	Elia CA	BE	Biomass 	0.000000	416.722500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 19:00:00.000	CTA	Elia CA	BE	Hydro Pumped Storage 	0.000000	70.200000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 03:00:00.000	CTA	Elia CA	BE	Biomass 	0.000000	319.470000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 11:00:00.000	CTA	Elia CA	BE	Wind Offshore 	0.000000	608.950000	2017-01-10 10:42:05.000
2016	1	14	2016-01-14 19:00:00.000	CTA	Elia CA	BE	Solar 	0.000000	0.000000	2016-01-15 11:02:10.000
2016	1	14	2016-01-14 22:00:00.000	CTA	Elia CA	BE	Solar 	0.000000	0.000000	2016-01-15 11:02:10.000
2016	1	14	2016-01-14 14:00:00.000	CTA	Elia CA	BE	Fossil Gas 	0.000000	3939.965000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 14:00:00.000	CTA	Elia CA	BE	Hydro Run-of-river and poundage 	0.000000	19.840000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 08:00:00.000	CTA	Elia CA	BE	Fossil Hard coal 	0.000000	437.100000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 17:00:00.000	CTA	Elia CA	BE	Fossil Gas 	0.000000	4198.947500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 17:00:00.000	CTA	Elia CA	BE	Hydro Run-of-river and poundage 	0.000000	19.880000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 21:00:00.000	CTA	Elia CA	BE	Fossil Oil 	0.000000	0.000000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 11:00:00.000	CTA	Elia CA	BE	Waste 	0.000000	150.725000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 12:00:00.000	CTA	Elia CA	BE	Nuclear 	0.000000	5958.407500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 01:00:00.000	CTA	Elia CA	BE	Wind Onshore 	0.000000	626.910000	2016-01-15 11:02:29.000
2016	1	14	2016-01-14 04:00:00.000	CTA	Elia CA	BE	Wind Onshore 	0.000000	703.362500	2016-01-15 11:02:29.000
2016	1	14	2016-01-14 03:00:00.000	CTA	Elia CA	BE	Solar 	0.000000	0.000000	2016-01-15 11:02:10.000
2016	1	14	2016-01-14 06:00:00.000	CTA	Elia CA	BE	Solar 	0.000000	0.000000	2016-01-15 11:02:10.000
2016	1	14	2016-01-14 06:00:00.000	CTA	Elia CA	BE	Fossil Gas 	0.000000	3768.185000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 09:00:00.000	CTA	Elia CA	BE	Solar 	0.000000	101.482500	2016-01-15 11:02:10.000
2016	1	14	2016-01-14 09:00:00.000	CTA	Elia CA	BE	Hydro Pumped Storage 	0.000000	571.910000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 18:00:00.000	CTA	Elia CA	BE	Biomass 	0.000000	417.940000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 21:00:00.000	CTA	Elia CA	BE	Biomass 	0.000000	416.147500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 16:00:00.000	CTA	Elia CA	BE	Fossil Gas 	0.000000	4157.825000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 15:00:00.000	CTA	Elia CA	BE	Other 	0.000000	666.880000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 20:00:00.000	CTA	Elia CA	BE	Fossil Oil 	0.000000	0.000000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 20:00:00.000	CTA	Elia CA	BE	Hydro Run-of-river and poundage 	0.000000	19.722500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 20:00:00.000	CTA	Elia CA	BE	Waste 	0.000000	157.437500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 14:00:00.000	CTA	Elia CA	BE	Waste 	0.000000	156.947500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 23:00:00.000	CTA	Elia CA	BE	Wind Onshore 	0.000000	813.695000	2016-01-16 11:02:20.000
2016	1	14	2016-01-14 01:00:00.000	CTA	Elia CA	BE	Wind Offshore 	0.000000	621.512500	2017-01-10 10:42:05.000
2016	1	14	2016-01-14 22:00:00.000	CTA	Elia CA	BE	Other 	0.000000	635.850000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 15:00:00.000	CTA	Elia CA	BE	Biomass 	0.000000	415.320000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 14:00:00.000	CTA	Elia CA	BE	Fossil Oil 	0.000000	0.000000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 12:00:00.000	CTA	Elia CA	BE	Hydro Pumped Storage 	0.000000	198.100000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 08:00:00.000	CTA	Elia CA	BE	Nuclear 	0.000000	5959.292500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 10:00:00.000	CTA	Elia CA	BE	Fossil Gas 	0.000000	4269.737500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 10:00:00.000	CTA	Elia CA	BE	Hydro Run-of-river and poundage 	0.000000	20.085000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 10:00:00.000	CTA	Elia CA	BE	Waste 	0.000000	153.555000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 13:00:00.000	CTA	Elia CA	BE	Fossil Gas 	0.000000	3875.472500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 13:00:00.000	CTA	Elia CA	BE	Hydro Run-of-river and poundage 	0.000000	19.790000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 23:00:00.000	CTA	Elia CA	BE	Fossil Hard coal 	0.000000	433.250000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 02:00:00.000	CTA	Elia CA	BE	Hydro Pumped Storage 	0.000000	0.000000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 23:00:00.000	CTA	Elia CA	BE	Wind Offshore 	0.000000	260.497500	2017-01-10 10:42:05.000
2016	1	14	2016-01-14 00:00:00.000	CTA	Elia CA	BE	Wind Onshore 	0.000000	574.207500	2016-01-15 11:02:29.000
2016	1	14	2016-01-14 02:00:00.000	CTA	Elia CA	BE	Nuclear 	0.000000	5947.912500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 23:00:00.000	CTA	Elia CA	BE	Other 	0.000000	616.425000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 06:00:00.000	CTA	Elia CA	BE	Hydro Pumped Storage 	0.000000	77.832500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 08:00:00.000	CTA	Elia CA	BE	Wind Offshore 	0.000000	578.355000	2017-01-10 10:42:05.000
2016	1	14	2016-01-14 03:00:00.000	CTA	Elia CA	BE	Hydro Pumped Storage 	0.000000	0.000000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 16:00:00.000	CTA	Elia CA	BE	Hydro Pumped Storage 	0.000000	531.800000	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 19:00:00.000	CTA	Elia CA	BE	Biomass 	0.000000	418.537500	2017-04-26 15:11:31.000
2016	1	14	2016-01-14 21:00:00.000	CTY	Belgium	BE	Waste 	0.000000	155.170000	2017-04-26 15:21:57.000
2016	1	14	2016-01-14 16:00:00.000	CTY	Belgium	BE	Hydro Pumped Storage 	0.000000	531.800000	2017-04-26 15:20:21.000
2016	1	14	2016-01-14 11:00:00.000	CTY	Belgium	BE	Fossil Gas 	0.000000	4234.150000	2017-04-26 15:20:22.000
2016	1	14	2016-01-14 14:00:00.000	CTY	Belgium	BE	Fossil Gas 	0.000000	3939.970000	2017-04-26 15:20:22.000
2016	1	14	2016-01-14 00:00:00.000	CTY	Belgium	BE	Biomass 	0.000000	412.470000	2017-04-26 15:20:03.000
2016	1	14	2016-01-14 06:00:00.000	CTY	Belgium	BE	Other 	0.000000	664.510000	2017-04-26 15:21:32.000
2016	1	14	2016-01-14 20:00:00.000	CTY	Belgium	BE	Wind Offshore 	0.000000	287.900000	2017-01-10 10:43:02.000
2016	1	14	2016-01-14 14:00:00.000	CTY	Belgium	BE	Wind Offshore 	0.000000	640.690000	2017-01-10 10:43:02.000
2016	1	14	2016-01-14 17:00:00.000	CTY	Belgium	BE	Wind Offshore 	0.000000	624.080000	2017-01-10 10:43:02.000
2016	1	14	2016-01-14 13:00:00.000	CTY	Belgium	BE	Wind Onshore 	0.000000	486.620000	2016-01-15 11:02:58.000
2016	1	14	2016-01-14 07:00:00.000	CTY	Belgium	BE	Wind Onshore 	0.000000	762.220000	2016-01-15 11:02:58.000
2016	1	14	2016-01-14 09:00:00.000	CTY	Belgium	BE	Nuclear 	0.000000	5957.570000	2017-04-26 15:20:44.000
2016	1	14	2016-01-14 08:00:00.000	CTY	Belgium	BE	Fossil Hard coal 	0.000000	437.100000	2017-04-26 15:20:26.000
2016	1	14	2016-01-14 11:00:00.000	CTY	Belgium	BE	Hydro Run-of-river and poundage 	0.000000	19.960000	2017-04-26 15:20:30.000
2016	1	14	2016-01-14 14:00:00.000	CTY	Belgium	BE	Hydro Run-of-river and poundage 	0.000000	19.840000	2017-04-26 15:20:30.000
2016	1	14	2016-01-14 12:00:00.000	CTY	Belgium	BE	Nuclear 	0.000000	5958.410000	2017-04-26 15:20:44.000
2016	1	14	2016-01-14 05:00:00.000	CTY	Belgium	BE	Wind Offshore 	0.000000	619.110000	2017-01-10 10:43:02.000
2016	1	14	2016-01-14 13:00:00.000	CTY	Belgium	BE	Hydro Pumped Storage 	0.000000	157.900000	2017-04-26 15:20:21.000
2016	1	14	2016-01-14 05:00:00.000	CTY	Belgium	BE	Fossil Hard coal 	0.000000	268.900000	2017-04-26 15:20:26.000
2016	1	14	2016-01-14 18:00:00.000	CTY	Belgium	BE	Fossil Oil 	0.000000	0.000000	2017-04-26 15:21:44.000
2016	1	14	2016-01-14 23:00:00.000	CTY	Belgium	BE	Other 	0.000000	616.430000	2017-04-26 15:20:23.000
2016	1	14	2016-01-14 11:00:00.000	CTY	Belgium	BE	Waste 	0.000000	150.730000	2017-04-26 15:21:57.000
2016	1	14	2016-01-14 10:00:00.000	CTY	Belgium	BE	Biomass 	0.000000	415.540000	2017-04-26 15:20:03.000
2016	1	14	2016-01-14 07:00:00.000	CTY	Belgium	BE	Biomass 	0.000000	412.270000	2017-04-26 15:20:03.000
2016	1	14	2016-01-14 18:00:00.000	CTY	Belgium	BE	Fossil Hard coal 	0.000000	459.950000	2017-04-26 15:20:26.000
2016	1	14	2016-01-14 16:00:00.000	CTY	Belgium	BE	Solar 	0.000000	0.090000	2016-01-15 11:02:33.000
2016	1	14	2016-01-14 12:00:00.000	CTY	Belgium	BE	Fossil Oil 	0.000000	0.000000	2017-04-26 15:21:44.000
2016	1	14	2016-01-14 04:00:00.000	CTY	Belgium	BE	Waste 	0.000000	158.400000	2017-04-26 15:21:57.000
2016	1	14	2016-01-14 01:00:00.000	CTY	Belgium	BE	Waste 	0.000000	157.810000	2017-04-26 15:21:57.000
2016	1	14	2016-01-14 20:00:00.000	CTY	Belgium	BE	Fossil Hard coal 	0.000000	451.700000	2017-04-26 15:20:26.000
2016	1	14	2016-01-14 17:00:00.000	CTY	Belgium	BE	Fossil Hard coal 	0.000000	458.450000	2017-04-26 15:20:26.000
2016	1	14	2016-01-14 15:00:00.000	CTY	Belgium	BE	Solar 	0.000000	32.810000	2016-01-15 11:02:33.000
2016	1	14	2016-01-14 09:00:00.000	CTY	Belgium	BE	Biomass 	0.000000	414.910000	2017-04-26 15:20:03.000
2016	1	14	2016-01-14 23:00:00.000	CTY	Belgium	BE	Fossil Gas 	0.000000	2291.550000	2017-04-26 15:21:36.000
2016	1	14	2016-01-14 23:00:00.000	CTY	Belgium	BE	Hydro Run-of-river and poundage 	0.000000	18.360000	2017-04-26 15:23:02.000
2016	1	14	2016-01-14 03:00:00.000	CTY	Belgium	BE	Other 	0.000000	540.820000	2017-04-26 15:21:32.000
2016	1	14	2016-01-14 10:00:00.000	CTY	Belgium	BE	Wind Onshore 	0.000000	436.970000	2016-01-15 11:02:58.000
2016	1	14	2016-01-14 21:00:00.000	CTY	Belgium	BE	Nuclear 	0.000000	5955.950000	2017-04-26 15:20:44.000
2016	1	14	2016-01-14 01:00:00.000	CTY	Belgium	BE	Hydro Pumped Storage 	0.000000	0.000000	2017-04-26 15:20:21.000
2016	1	14	2016-01-14 15:00:00.000	CTY	Belgium	BE	Fossil Hard coal 	0.000000	460.300000	2017-04-26 15:20:26.000
2016	1	14	2016-01-14 04:00:00.000	CTY	Belgium	BE	Hydro Pumped Storage 	0.000000	0.000000	2017-04-26 15:20:21.000
2016	1	14	2016-01-14 06:00:00.000	CTY	Belgium	BE	Fossil Oil 	0.000000	0.000000	2017-04-26 15:21:44.000
2016	1	14	2016-01-14 09:00:00.000	CTY	Belgium	BE	Fossil Oil 	0.000000	3.030000	2017-04-26 15:21:44.000
2016	1	14	2016-01-14 03:00:00.000	CTY	Belgium	BE	Fossil Oil 	0.000000	0.000000	2017-04-26 15:21:44.000
2016	1	14	2016-01-14 02:00:00.000	CTY	Belgium	BE	Hydro Run-of-river and poundage 	0.000000	18.620000	2017-04-26 15:20:30.000
2016	1	14	2016-01-14 12:00:00.000	CTY	Belgium	BE	Fossil Gas 	0.000000	3999.090000	2017-04-26 15:20:22.000
2016	1	14	2016-01-14 11:00:00.000	CTY	Belgium	BE	Other 	0.000000	703.200000	2017-04-26 15:21:32.000
2016	1	14	2016-01-14 00:00:00.000	CTY	Belgium	BE	Hydro Pumped Storage 	0.000000	0.000000	2017-04-26 15:20:21.000
2016	1	14	2016-01-14 05:00:00.000	CTY	Belgium	BE	Waste 	0.000000	157.240000	2017-04-26 15:21:57.000
2016	1	14	2016-01-14 11:00:00.000	CTY	Belgium	BE	Fossil Hard coal 	0.000000	466.150000	2017-04-26 15:20:26.000
2016	1	14	2016-01-14 09:00:00.000	CTY	Belgium	BE	Hydro Run-of-river and poundage 	0.000000	19.150000	2017-04-26 15:20:30.000
2016	1	14	2016-01-14 22:00:00.000	CTY	Belgium	BE	Wind Offshore 	0.000000	262.470000	2017-01-10 10:43:02.000
2016	1	14	2016-01-14 15:00:00.000	CTY	Belgium	BE	Wind Onshore 	0.000000	712.400000	2016-01-15 11:02:58.000
2016	1	14	2016-01-14 21:00:00.000	CTY	Belgium	BE	Hydro Pumped Storage 	0.000000	0.000000	2017-04-26 15:20:21.000
2016	1	14	2016-01-14 22:00:00.000	CTY	Belgium	BE	Hydro Run-of-river and poundage 	0.000000	18.720000	2017-04-26 15:20:30.000
2016	1	14	2016-01-14 19:00:00.000	CTY	Belgium	BE	Hydro Run-of-river and poundage 	0.000000	19.550000	2017-04-26 15:20:30.000
2016	1	14	2016-01-14 03:00:00.000	CTY	Belgium	BE	Fossil Hard coal 	0.000000	168.400000	2017-04-26 15:20:26.000
2016	1	14	2016-01-14 20:00:00.000	CTY	Belgium	BE	Nuclear 	0.000000	5958.370000	2017-04-26 15:20:44.000
