year	month	day	DateTime	AreaTypeCode	AreaName	MapCode	PowerSystemResourceName	ProductionTypeName	ActualGenerationOutput	ActualConsumption	InstalledGenCapacity	SubmissionTS
2016	1	14	2016-01-14 14:00:00.000	CTA	RTE CA	FR	COMBIGOLFE CCG	Fossil Gas 	414.000000	0.000000	425.00	2016-01-14 15:59:09.000
2016	1	14	2016-01-14 14:00:00.000	CTA	RTE CA	FR	PROVENCE 5	Fossil Hard coal 	0.000000	0.000000	595.00	2016-01-14 15:59:09.000
2016	1	14	2016-01-14 14:00:00.000	CTA	RTE CA	FR	SAINT-PIERRE	Hydro Run-of-river and poundage 	1.000000	0.000000	122.00	2016-01-14 15:59:09.000
2016	1	14	2016-01-14 14:00:00.000	CTA	RTE CA	FR	CYCOFOS PL1	Fossil Gas 	0.000000	2.000000	428.00	2016-01-14 15:59:09.000
2016	1	14	2016-01-14 12:00:00.000	CTA	RTE CA	FR	BRENNILIS 1	Fossil Oil 	0.000000	0.000000	85.00	2016-01-14 13:49:08.000
2016	1	14	2016-01-14 12:00:00.000	CTA	RTE CA	FR	GRAND MAISON 4	Hydro Pumped Storage 	0.000000	0.000000	152.00	2016-01-14 13:49:08.000
2016	1	14	2016-01-14 12:00:00.000	CTA	RTE CA	FR	VILLARODIN 2	Hydro Water Reservoir 	16.000000	0.000000	180.00	2016-01-14 13:49:08.000
2016	1	14	2016-01-14 15:00:00.000	CTA	RTE CA	FR	CHASTANG 2	Hydro Run-of-river and poundage 	82.000000	0.000000	105.00	2016-01-14 16:54:09.000
2016	1	14	2016-01-14 19:00:00.000	CTA	RTE CA	FR	ARRIGHI 1	Fossil Oil 	0.000000	0.000000	125.00	2016-01-14 20:51:10.000
2016	1	14	2016-01-14 19:00:00.000	CTA	RTE CA	FR	REVIN 1	Hydro Pumped Storage 	64.000000	0.000000	202.00	2016-01-14 20:51:10.000
2016	1	14	2016-01-14 19:00:00.000	CTA	RTE CA	FR	MONTEZIC 4	Hydro Pumped Storage 	76.000000	0.000000	227.00	2016-01-14 20:51:10.000
2016	1	14	2016-01-14 10:00:00.000	CTA	RTE CA	FR	REVIN 3	Hydro Pumped Storage 	0.000000	0.000000	202.00	2016-01-14 11:53:09.000
2016	1	14	2016-01-14 18:00:00.000	CTA	RTE CA	FR	DIRINON 1	Fossil Oil 	1.000000	0.000000	85.00	2016-01-14 19:53:09.000
2016	1	14	2016-01-14 18:00:00.000	CTA	RTE CA	FR	CORDEMAIS 3	Fossil Oil 	0.000000	13.000000	685.00	2016-01-14 19:53:09.000
2016	1	14	2016-01-14 18:00:00.000	CTA	RTE CA	FR	FLAMANVILLE 2	Nuclear 	0.000000	21.000000	1330.00	2016-01-14 19:53:09.000
2016	1	14	2016-01-14 18:00:00.000	CTA	RTE CA	FR	PALUEL 3	Nuclear 	1175.000000	0.000000	1330.00	2016-01-14 19:53:09.000
2016	1	14	2016-01-14 18:00:00.000	CTA	RTE CA	FR	COMBIGOLFE CCG	Fossil Gas 	393.000000	0.000000	425.00	2016-01-14 19:53:09.000
2016	1	14	2016-01-14 18:00:00.000	CTA	RTE CA	FR	VAIRES 2	Fossil Oil 	0.000000	0.000000	179.00	2016-01-14 19:53:09.000
2016	1	14	2016-01-14 18:00:00.000	CTA	RTE CA	FR	CHEYLAS 2	Hydro Pumped Storage 	0.000000	0.000000	259.00	2016-01-14 19:53:09.000
2016	1	14	2016-01-14 18:00:00.000	CTA	RTE CA	FR	GRAND MAISON 9	Hydro Pumped Storage 	66.000000	0.000000	157.00	2016-01-14 19:53:09.000
2016	1	14	2016-01-14 10:00:00.000	CTA	RTE CA	FR	MONTEZIC 2	Hydro Pumped Storage 	212.000000	0.000000	227.00	2016-01-14 11:53:09.000
2016	1	14	2016-01-14 10:00:00.000	CTA	RTE CA	FR	VAIRES 1	Fossil Oil 	0.000000	0.000000	181.00	2016-01-14 11:53:09.000
2016	1	14	2016-01-14 10:00:00.000	CTA	RTE CA	FR	CRUAS 4	Nuclear 	923.000000	0.000000	915.00	2016-01-14 11:53:09.000
2016	1	14	2016-01-14 20:00:00.000	CTA	RTE CA	FR	DK6-TV2	Fossil Gas 	209.000000	0.000000	231.00	2016-01-14 21:56:09.000
2016	1	14	2016-01-14 20:00:00.000	CTA	RTE CA	FR	CATTENOM 1	Nuclear 	1282.000000	0.000000	1300.00	2016-01-14 21:56:09.000
2016	1	14	2016-01-14 21:00:00.000	CTA	RTE CA	FR	PORCHEVILLE 4	Fossil Oil 	0.000000	0.000000	585.00	2016-01-14 22:58:09.000
2016	1	14	2016-01-14 21:00:00.000	CTA	RTE CA	FR	EMILE HUCHET 8	Fossil Gas 	196.000000	0.000000	413.00	2016-01-14 22:58:09.000
2016	1	14	2016-01-14 21:00:00.000	CTA	RTE CA	FR	CORDEMAIS 5	Fossil Hard coal 	425.000000	0.000000	580.00	2016-01-14 22:58:09.000
2016	1	14	2016-01-14 21:00:00.000	CTA	RTE CA	FR	GRAND MAISON 1	Hydro Pumped Storage 	59.000000	0.000000	152.00	2016-01-14 22:58:09.000
2016	1	14	2016-01-14 21:00:00.000	CTA	RTE CA	FR	GRAND MAISON 12	Hydro Pumped Storage 	74.000000	0.000000	157.00	2016-01-14 22:58:09.000
2016	1	14	2016-01-14 21:00:00.000	CTA	RTE CA	FR	SUPER BISSORTE 5	Hydro Pumped Storage 	0.000000	0.000000	162.00	2016-01-14 22:58:09.000
2016	1	14	2016-01-14 23:00:00.000	CTA	RTE CA	FR	GOLFECH 2	Nuclear 	1198.000000	0.000000	1310.00	2016-01-15 00:48:08.000
2016	1	14	2016-01-14 21:00:00.000	CTA	RTE CA	FR	FESSENHEIM 2	Nuclear 	863.000000	0.000000	880.00	2016-01-14 22:58:09.000
2016	1	14	2016-01-14 21:00:00.000	CTA	RTE CA	FR	GRAVELINES 1	Nuclear 	867.000000	0.000000	910.00	2016-01-14 22:58:09.000
2016	1	14	2016-01-14 22:00:00.000	CTA	RTE CA	FR	MONTEREAU 6	Fossil Oil 	0.000000	2.000000	185.00	2016-01-14 23:51:08.000
2016	1	14	2016-01-14 22:00:00.000	CTA	RTE CA	FR	MONTEZIC 4	Hydro Pumped Storage 	0.000000	0.000000	227.00	2016-01-14 23:51:08.000
2016	1	14	2016-01-14 22:00:00.000	CTA	RTE CA	FR	ARRIGHI 1	Fossil Oil 	0.000000	0.000000	125.00	2016-01-14 23:51:08.000
2016	1	14	2016-01-14 22:00:00.000	CTA	RTE CA	FR	REVIN 1	Hydro Pumped Storage 	0.000000	0.000000	202.00	2016-01-14 23:51:08.000
2016	1	14	2016-01-14 22:00:00.000	CTA	RTE CA	FR	CHOOZ 2	Nuclear 	1521.000000	0.000000	1500.00	2016-01-14 23:51:08.000
2016	1	14	2016-01-14 22:00:00.000	CTA	RTE CA	FR	AIGLE 6	Hydro Water Reservoir 	93.000000	0.000000	146.00	2016-01-14 23:51:08.000
2016	1	14	2016-01-14 22:00:00.000	CTA	RTE CA	FR	FESSENHEIM 1	Nuclear 	785.000000	0.000000	880.00	2016-01-14 23:51:08.000
2016	1	14	2016-01-14 22:00:00.000	CTA	RTE CA	FR	PALUEL 1	Nuclear 	1298.000000	0.000000	1330.00	2016-01-14 23:51:08.000
2016	1	14	2016-01-14 01:00:00.000	CTA	RTE CA	FR	Pont-sur-Sambre	Fossil Gas 	0.000000	2.000000	412.00	2016-01-14 02:51:08.000
2016	1	14	2016-01-14 01:00:00.000	CTA	RTE CA	FR	NOGENT 2	Nuclear 	1309.000000	0.000000	1310.00	2016-01-14 02:51:08.000
2016	1	14	2016-01-14 01:00:00.000	CTA	RTE CA	FR	REVIN 1	Hydro Pumped Storage 	0.000000	176.000000	202.00	2016-01-14 02:51:08.000
2016	1	14	2016-01-14 04:00:00.000	CTA	RTE CA	FR	CHINON 4	Nuclear 	905.000000	0.000000	905.00	2016-01-14 05:53:09.000
2016	1	14	2016-01-14 04:00:00.000	CTA	RTE CA	FR	GRAND MAISON 8	Hydro Pumped Storage 	0.000000	160.000000	152.00	2016-01-14 05:53:09.000
2016	1	14	2016-01-14 04:00:00.000	CTA	RTE CA	FR	CATTENOM 4	Nuclear 	1283.000000	0.000000	1300.00	2016-01-14 05:53:09.000
2016	1	14	2016-01-14 04:00:00.000	CTA	RTE CA	FR	DAMPIERRE 1	Nuclear 	856.000000	0.000000	890.00	2016-01-14 05:53:09.000
2016	1	14	2016-01-14 01:00:00.000	CTA	RTE CA	FR	GRAND MAISON 8	Hydro Pumped Storage 	0.000000	160.000000	152.00	2016-01-14 02:51:08.000
2016	1	14	2016-01-14 01:00:00.000	CTA	RTE CA	FR	CATTENOM 4	Nuclear 	1283.000000	0.000000	1300.00	2016-01-14 02:51:08.000
2016	1	14	2016-01-14 01:00:00.000	CTA	RTE CA	FR	DAMPIERRE 1	Nuclear 	769.000000	0.000000	890.00	2016-01-14 02:51:08.000
2016	1	14	2016-01-14 01:00:00.000	CTA	RTE CA	FR	DK6-TG2	Fossil Gas 	0.000000	1.000000	167.00	2016-01-14 02:51:08.000
2016	1	14	2016-01-14 01:00:00.000	CTA	RTE CA	FR	DK6-TV2	Fossil Gas 	121.000000	0.000000	231.00	2016-01-14 02:51:08.000
2016	1	14	2016-01-14 01:00:00.000	CTA	RTE CA	FR	REVIN 4	Hydro Pumped Storage 	0.000000	179.000000	202.00	2016-01-14 02:51:08.000
2016	1	14	2016-01-14 01:00:00.000	CTA	RTE CA	FR	BELLEVILLE 1	Nuclear 	1216.000000	0.000000	1310.00	2016-01-14 02:51:08.000
2016	1	14	2016-01-14 23:00:00.000	CTA	RTE CA	FR	GOLFECH 1	Nuclear 	1301.000000	0.000000	1310.00	2016-01-15 00:48:08.000
2016	1	14	2016-01-14 01:00:00.000	CTA	RTE CA	FR	NOGENT 1	Nuclear 	1309.000000	0.000000	1310.00	2016-01-14 02:51:08.000
2016	1	14	2016-01-14 00:00:00.000	CTA	RTE CA	FR	CORDEMAIS 5	Fossil Hard coal 	263.000000	0.000000	580.00	2016-01-14 01:51:09.000
2016	1	14	2016-01-14 00:00:00.000	CTA	RTE CA	FR	SISTERON 2	Hydro Water Reservoir 	0.000000	0.000000	126.00	2016-01-14 01:51:09.000
2016	1	14	2016-01-14 03:00:00.000	CTA	RTE CA	FR	POUGET 4	Hydro Water Reservoir 	0.000000	0.000000	286.00	2016-01-14 04:55:08.000
2016	1	14	2016-01-14 03:00:00.000	CTA	RTE CA	FR	ST LAURENT 1	Nuclear 	904.000000	0.000000	915.00	2016-01-14 04:55:08.000
2016	1	14	2016-01-14 03:00:00.000	CTA	RTE CA	FR	CHASTANG 3	Hydro Run-of-river and poundage 	79.000000	0.000000	106.00	2016-01-14 04:55:08.000
2016	1	14	2016-01-14 03:00:00.000	CTA	RTE CA	FR	VILLARODIN 1	Hydro Water Reservoir 	92.000000	0.000000	180.00	2016-01-14 04:55:08.000
2016	1	14	2016-01-14 03:00:00.000	CTA	RTE CA	FR	BLAYAIS 1	Nuclear 	907.000000	0.000000	910.00	2016-01-14 04:55:08.000
2016	1	14	2016-01-14 22:00:00.000	CTA	RTE CA	FR	TRICASTIN 4	Nuclear 	950.000000	0.000000	915.00	2016-01-14 23:51:08.000
2016	1	14	2016-01-14 22:00:00.000	CTA	RTE CA	FR	PORCHEVILLE 3	Fossil Oil 	0.000000	0.000000	535.00	2016-01-14 23:51:08.000
2016	1	14	2016-01-14 03:00:00.000	CTA	RTE CA	FR	CYCOFOS PL1	Fossil Gas 	0.000000	1.000000	428.00	2016-01-14 04:55:08.000
2016	1	14	2016-01-14 07:00:00.000	CTA	RTE CA	FR	PALUEL 3	Nuclear 	1295.000000	0.000000	1330.00	2016-01-14 08:55:10.000
2016	1	14	2016-01-14 07:00:00.000	CTA	RTE CA	FR	ARAMON 1	Fossil Oil 	0.000000	2.000000	0.00	2016-01-14 08:55:10.000
2016	1	14	2016-01-14 07:00:00.000	CTA	RTE CA	FR	VILLARODIN 2	Hydro Water Reservoir 	78.000000	0.000000	180.00	2016-01-14 08:55:10.000
2016	1	14	2016-01-14 07:00:00.000	CTA	RTE CA	FR	CORDEMAIS 4	Fossil Hard coal 	462.000000	0.000000	580.00	2016-01-14 08:55:10.000
2016	1	14	2016-01-14 09:00:00.000	CTA	RTE CA	FR	HAVRE 4	Fossil Hard coal 	596.000000	0.000000	580.00	2016-01-14 10:53:08.000
2016	1	14	2016-01-14 09:00:00.000	CTA	RTE CA	FR	PROVENCE 5	Fossil Hard coal 	0.000000	0.000000	595.00	2016-01-14 10:53:08.000
2016	1	14	2016-01-14 09:00:00.000	CTA	RTE CA	FR	PORCHEVILLE 2	Fossil Oil 	0.000000	0.000000	585.00	2016-01-14 10:53:08.000
2016	1	14	2016-01-14 09:00:00.000	CTA	RTE CA	FR	DAMPIERRE 4	Nuclear 	893.000000	0.000000	890.00	2016-01-14 10:53:08.000
2016	1	14	2016-01-14 11:00:00.000	CTA	RTE CA	FR	BROMMAT 7	Hydro Water Reservoir 	176.000000	0.000000	240.00	2016-01-14 12:55:09.000
2016	1	14	2016-01-14 11:00:00.000	CTA	RTE CA	FR	ARRIGHI 1	Fossil Oil 	0.000000	0.000000	125.00	2016-01-14 12:55:09.000
2016	1	14	2016-01-14 12:00:00.000	CTA	RTE CA	FR	BORT 1	Hydro Water Reservoir 	50.000000	0.000000	118.00	2016-01-14 13:49:08.000
2016	1	14	2016-01-14 16:00:00.000	CTA	RTE CA	FR	VILLARODIN 1	Hydro Water Reservoir 	126.000000	0.000000	180.00	2016-01-14 17:56:09.000
2016	1	14	2016-01-14 15:00:00.000	CTA	RTE CA	FR	CATTENOM 1	Nuclear 	1283.000000	0.000000	1300.00	2016-01-14 16:54:09.000
2016	1	14	2016-01-14 15:00:00.000	CTA	RTE CA	FR	TRICASTIN 3	Nuclear 	934.000000	0.000000	915.00	2016-01-14 16:54:09.000
2016	1	14	2016-01-14 16:00:00.000	CTA	RTE CA	FR	GRAND MAISON 1	Hydro Pumped Storage 	91.000000	0.000000	152.00	2016-01-14 17:56:09.000
2016	1	14	2016-01-14 15:00:00.000	CTA	RTE CA	FR	VAIRES 1	Fossil Oil 	0.000000	0.000000	181.00	2016-01-14 16:54:09.000
2016	1	14	2016-01-14 15:00:00.000	CTA	RTE CA	FR	ST ALBAN 2	Nuclear 	1234.000000	0.000000	1335.00	2016-01-14 16:54:09.000
2016	1	14	2016-01-14 16:00:00.000	CTA	RTE CA	FR	POUGET 4	Hydro Water Reservoir 	0.000000	0.000000	286.00	2016-01-14 17:56:09.000
2016	1	14	2016-01-14 16:00:00.000	CTA	RTE CA	FR	BLAYAIS 3	Nuclear 	945.000000	0.000000	910.00	2016-01-14 17:56:09.000
2016	1	14	2016-01-14 16:00:00.000	CTA	RTE CA	FR	ST LAURENT 1	Nuclear 	897.000000	0.000000	915.00	2016-01-14 17:56:09.000
2016	1	14	2016-01-14 10:00:00.000	CTA	RTE CA	FR	CORDEMAIS 3	Fossil Oil 	0.000000	13.000000	685.00	2016-01-14 11:53:09.000
2016	1	14	2016-01-14 10:00:00.000	CTA	RTE CA	FR	AMFARD15	Fossil Gas 	122.000000	0.000000	130.00	2016-01-14 11:53:09.000
2016	1	14	2016-01-14 11:00:00.000	CTA	RTE CA	FR	SISTERON 1	Hydro Water Reservoir 	0.000000	0.000000	124.00	2016-01-14 12:55:09.000
2016	1	14	2016-01-14 12:00:00.000	CTA	RTE CA	FR	BUGEY 3	Nuclear 	906.000000	0.000000	910.00	2016-01-14 13:49:08.000
2016	1	14	2016-01-14 10:00:00.000	CTA	RTE CA	FR	PALUEL 3	Nuclear 	1295.000000	0.000000	1330.00	2016-01-14 11:53:09.000
2016	1	14	2016-01-14 10:00:00.000	CTA	RTE CA	FR	GRAVELINES 3	Nuclear 	877.000000	0.000000	910.00	2016-01-14 11:53:09.000
2016	1	14	2016-01-14 12:00:00.000	CTA	RTE CA	FR	MONTEREAU 5	Fossil Oil 	0.000000	2.000000	185.00	2016-01-14 13:49:08.000
2016	1	14	2016-01-14 12:00:00.000	CTA	RTE CA	FR	CRUAS 4	Nuclear 	922.000000	0.000000	915.00	2016-01-14 13:49:08.000
2016	1	14	2016-01-14 12:00:00.000	CTA	RTE CA	FR	GOLFECH 2	Nuclear 	1290.000000	0.000000	1310.00	2016-01-14 13:49:08.000
2016	1	14	2016-01-14 10:00:00.000	CTA	RTE CA	FR	CORDEMAIS 4	Fossil Hard coal 	541.000000	0.000000	580.00	2016-01-14 11:53:09.000
2016	1	14	2016-01-14 10:00:00.000	CTA	RTE CA	FR	BLAYAIS 3	Nuclear 	944.000000	0.000000	910.00	2016-01-14 11:53:09.000
2016	1	14	2016-01-14 14:00:00.000	CTA	RTE CA	FR	VAIRES 3	Fossil Oil 	0.000000	0.000000	182.00	2016-01-14 15:59:09.000
2016	1	14	2016-01-14 14:00:00.000	CTA	RTE CA	FR	AIGLE 6	Hydro Water Reservoir 	101.000000	0.000000	146.00	2016-01-14 15:59:09.000
2016	1	14	2016-01-14 14:00:00.000	CTA	RTE CA	FR	CHINON 1	Nuclear 	900.000000	0.000000	905.00	2016-01-14 15:59:09.000
2016	1	14	2016-01-14 14:00:00.000	CTA	RTE CA	FR	COMBE D'AVRIEUX 1	Hydro Water Reservoir 	0.000000	0.000000	123.00	2016-01-14 15:59:09.000
2016	1	14	2016-01-14 21:00:00.000	CTA	RTE CA	FR	CRUAS 3	Nuclear 	919.000000	0.000000	915.00	2016-01-14 22:58:09.000
2016	1	14	2016-01-14 21:00:00.000	CTA	RTE CA	FR	BUGEY 4	Nuclear 	889.000000	0.000000	880.00	2016-01-14 22:58:09.000
2016	1	14	2016-01-14 21:00:00.000	CTA	RTE CA	FR	BUGEY 5	Nuclear 	0.000000	15.000000	880.00	2016-01-14 22:58:09.000
2016	1	14	2016-01-14 21:00:00.000	CTA	RTE CA	FR	BROMMAT 7	Hydro Water Reservoir 	171.000000	0.000000	240.00	2016-01-14 22:58:09.000
2016	1	14	2016-01-14 06:00:00.000	CTA	RTE CA	FR	SAINT-PIERRE	Hydro Run-of-river and poundage 	0.000000	0.000000	122.00	2016-01-14 07:55:09.000
2016	1	14	2016-01-14 06:00:00.000	CTA	RTE CA	FR	CYCOFOS PL1	Fossil Gas 	29.000000	0.000000	428.00	2016-01-14 07:55:09.000
2016	1	14	2016-01-14 06:00:00.000	CTA	RTE CA	FR	POUGET 4	Hydro Water Reservoir 	0.000000	0.000000	286.00	2016-01-14 07:55:09.000
2016	1	14	2016-01-14 06:00:00.000	CTA	RTE CA	FR	ST LAURENT 1	Nuclear 	903.000000	0.000000	915.00	2016-01-14 07:55:09.000
2016	1	14	2016-01-14 14:00:00.000	CTA	RTE CA	FR	PALUEL 1	Nuclear 	1297.000000	0.000000	1330.00	2016-01-14 15:59:09.000
2016	1	14	2016-01-14 14:00:00.000	CTA	RTE CA	FR	BLENOD 5	Fossil Gas 	357.000000	0.000000	427.00	2016-01-14 15:59:09.000
2016	1	14	2016-01-14 05:00:00.000	CTA	RTE CA	FR	SUPER BISSORTE 1	Hydro Pumped Storage 	14.000000	0.000000	152.00	2016-01-14 06:51:11.000
2016	1	14	2016-01-14 05:00:00.000	CTA	RTE CA	FR	GRAND MAISON 3	Hydro Pumped Storage 	0.000000	39.000000	152.00	2016-01-14 06:51:11.000
2016	1	14	2016-01-14 00:00:00.000	CTA	RTE CA	FR	DK6-TV1	Fossil Gas 	117.000000	0.000000	231.00	2016-01-14 01:51:09.000
2016	1	14	2016-01-14 06:00:00.000	CTA	RTE CA	FR	SUPER BISSORTE 2	Hydro Pumped Storage 	0.000000	0.000000	152.00	2016-01-14 07:55:09.000
2016	1	14	2016-01-14 07:00:00.000	CTA	RTE CA	FR	CRUAS 4	Nuclear 	924.000000	0.000000	915.00	2016-01-14 08:55:10.000
2016	1	14	2016-01-14 07:00:00.000	CTA	RTE CA	FR	CIVAUX 2	Nuclear 	1509.000000	0.000000	1495.00	2016-01-14 08:55:10.000
2016	1	14	2016-01-14 07:00:00.000	CTA	RTE CA	FR	DIRINON 2	Fossil Oil 	1.000000	0.000000	85.00	2016-01-14 08:55:10.000
2016	1	14	2016-01-14 02:00:00.000	CTA	RTE CA	FR	BRENNILIS 1	Fossil Oil 	0.000000	0.000000	85.00	2016-01-14 03:52:09.000
2016	1	14	2016-01-14 02:00:00.000	CTA	RTE CA	FR	CORDEMAIS 4	Fossil Hard coal 	308.000000	0.000000	580.00	2016-01-14 03:52:09.000
2016	1	14	2016-01-14 02:00:00.000	CTA	RTE CA	FR	GRAND MAISON 3	Hydro Pumped Storage 	0.000000	159.000000	152.00	2016-01-14 03:52:09.000
2016	1	14	2016-01-14 18:00:00.000	CTA	RTE CA	FR	CORDEMAIS 5	Fossil Hard coal 	406.000000	0.000000	580.00	2016-01-14 19:53:09.000
2016	1	14	2016-01-14 17:00:00.000	CTA	RTE CA	FR	AMFARD14	Fossil Gas 	123.000000	0.000000	130.00	2016-01-14 18:53:08.000
2016	1	14	2016-01-14 15:00:00.000	CTA	RTE CA	FR	CHINON 4	Nuclear 	902.000000	0.000000	905.00	2016-01-14 16:54:09.000
2016	1	14	2016-01-14 15:00:00.000	CTA	RTE CA	FR	GRAND MAISON 9	Hydro Pumped Storage 	107.000000	0.000000	157.00	2016-01-14 16:54:09.000
2016	1	14	2016-01-14 15:00:00.000	CTA	RTE CA	FR	ARAMON 2	Fossil Oil 	0.000000	0.000000	0.00	2016-01-14 16:54:09.000
2016	1	14	2016-01-14 15:00:00.000	CTA	RTE CA	FR	CATTENOM 4	Nuclear 	1283.000000	0.000000	1300.00	2016-01-14 16:54:09.000
2016	1	14	2016-01-14 15:00:00.000	CTA	RTE CA	FR	GOLFECH 1	Nuclear 	1297.000000	0.000000	1310.00	2016-01-14 16:54:09.000
2016	1	14	2016-01-14 15:00:00.000	CTA	RTE CA	FR	DAMPIERRE 3	Nuclear 	917.000000	0.000000	890.00	2016-01-14 16:54:09.000
2016	1	14	2016-01-14 15:00:00.000	CTA	RTE CA	FR	CHEYLAS 2	Hydro Pumped Storage 	0.000000	235.000000	259.00	2016-01-14 16:54:09.000
2016	1	14	2016-01-14 16:00:00.000	CTA	RTE CA	FR	SUPER BISSORTE 4	Hydro Pumped Storage 	0.000000	0.000000	152.00	2016-01-14 17:56:09.000
2016	1	14	2016-01-14 15:00:00.000	CTA	RTE CA	FR	ARAMON 1	Fossil Oil 	0.000000	2.000000	0.00	2016-01-14 16:54:09.000
2016	1	14	2016-01-14 16:00:00.000	CTA	RTE CA	FR	EMILE HUCHET 7	Fossil Gas 	375.000000	0.000000	413.00	2016-01-14 17:56:09.000
2016	1	14	2016-01-14 16:00:00.000	CTA	RTE CA	FR	BUGEY 5	Nuclear 	0.000000	15.000000	880.00	2016-01-14 17:56:09.000
2016	1	14	2016-01-14 16:00:00.000	CTA	RTE CA	FR	GRAVELINES 6	Nuclear 	788.000000	0.000000	910.00	2016-01-14 17:56:09.000
2016	1	14	2016-01-14 16:00:00.000	CTA	RTE CA	FR	GRAVELINES 4	Nuclear 	914.000000	0.000000	910.00	2016-01-14 17:56:09.000
2016	1	14	2016-01-14 19:00:00.000	CTA	RTE CA	FR	CHOOZ 2	Nuclear 	1521.000000	0.000000	1500.00	2016-01-14 20:51:10.000
2016	1	14	2016-01-14 19:00:00.000	CTA	RTE CA	FR	FESSENHEIM 1	Nuclear 	785.000000	0.000000	880.00	2016-01-14 20:51:10.000
2016	1	14	2016-01-14 09:00:00.000	CTA	RTE CA	FR	NOGENT 2	Nuclear 	1309.000000	0.000000	1310.00	2016-01-14 10:53:08.000
2016	1	14	2016-01-14 09:00:00.000	CTA	RTE CA	FR	PENLY 1	Nuclear 	1304.000000	0.000000	1330.00	2016-01-14 10:53:08.000
2016	1	14	2016-01-14 09:00:00.000	CTA	RTE CA	FR	DK6-TG2	Fossil Gas 	164.000000	0.000000	167.00	2016-01-14 10:53:08.000
2016	1	14	2016-01-14 09:00:00.000	CTA	RTE CA	FR	DK6-TV2	Fossil Gas 	217.000000	0.000000	231.00	2016-01-14 10:53:08.000
2016	1	14	2016-01-14 09:00:00.000	CTA	RTE CA	FR	NOGENT 1	Nuclear 	1309.000000	0.000000	1310.00	2016-01-14 10:53:08.000
2016	1	14	2016-01-14 03:00:00.000	CTA	RTE CA	FR	SUPER BISSORTE 4	Hydro Pumped Storage 	0.000000	162.000000	152.00	2016-01-14 04:55:08.000
2016	1	14	2016-01-14 03:00:00.000	CTA	RTE CA	FR	SISTERON 1	Hydro Water Reservoir 	0.000000	0.000000	124.00	2016-01-14 04:55:08.000
2016	1	14	2016-01-14 03:00:00.000	CTA	RTE CA	FR	SUPER BISSORTE 2	Hydro Pumped Storage 	0.000000	164.000000	152.00	2016-01-14 04:55:08.000
2016	1	14	2016-01-14 03:00:00.000	CTA	RTE CA	FR	PENLY 1	Nuclear 	1308.000000	0.000000	1330.00	2016-01-14 04:55:08.000
2016	1	14	2016-01-14 03:00:00.000	CTA	RTE CA	FR	SPEM CCG	Fossil Gas 	184.000000	0.000000	435.00	2016-01-14 04:55:08.000
2016	1	14	2016-01-14 03:00:00.000	CTA	RTE CA	FR	ARRIGHI 2	Fossil Oil 	0.000000	0.000000	129.00	2016-01-14 04:55:08.000
2016	1	14	2016-01-14 03:00:00.000	CTA	RTE CA	FR	BELLEVILLE 2	Nuclear 	1158.000000	0.000000	1310.00	2016-01-14 04:55:08.000
2016	1	14	2016-01-14 03:00:00.000	CTA	RTE CA	FR	GRAVELINES 4	Nuclear 	916.000000	0.000000	910.00	2016-01-14 04:55:08.000
2016	1	14	2016-01-14 06:00:00.000	CTA	RTE CA	FR	PENLY 1	Nuclear 	1305.000000	0.000000	1330.00	2016-01-14 07:55:09.000
2016	1	14	2016-01-14 06:00:00.000	CTA	RTE CA	FR	SPEM CCG	Fossil Gas 	445.000000	0.000000	435.00	2016-01-14 07:55:09.000
2016	1	14	2016-01-14 06:00:00.000	CTA	RTE CA	FR	Pont-sur-Sambre	Fossil Gas 	395.000000	0.000000	412.00	2016-01-14 07:55:09.000
2016	1	14	2016-01-14 06:00:00.000	CTA	RTE CA	FR	ARRIGHI 2	Fossil Oil 	0.000000	0.000000	129.00	2016-01-14 07:55:09.000
2016	1	14	2016-01-14 06:00:00.000	CTA	RTE CA	FR	BELLEVILLE 2	Nuclear 	1171.000000	0.000000	1310.00	2016-01-14 07:55:09.000
2016	1	14	2016-01-14 06:00:00.000	CTA	RTE CA	FR	GRAVELINES 4	Nuclear 	917.000000	0.000000	910.00	2016-01-14 07:55:09.000
2016	1	14	2016-01-14 06:00:00.000	CTA	RTE CA	FR	REVIN 4	Hydro Pumped Storage 	55.000000	0.000000	202.00	2016-01-14 07:55:09.000
2016	1	14	2016-01-14 06:00:00.000	CTA	RTE CA	FR	GRAVELINES 6	Nuclear 	788.000000	0.000000	910.00	2016-01-14 07:55:09.000
2016	1	14	2016-01-14 06:00:00.000	CTA	RTE CA	FR	EMILE HUCHET 7	Fossil Gas 	331.000000	0.000000	413.00	2016-01-14 07:55:09.000
2016	1	14	2016-01-14 02:00:00.000	CTA	RTE CA	FR	GRAVELINES 3	Nuclear 	901.000000	0.000000	910.00	2016-01-14 03:52:09.000
2016	1	14	2016-01-14 02:00:00.000	CTA	RTE CA	FR	VILLARODIN 2	Hydro Water Reservoir 	0.000000	0.000000	180.00	2016-01-14 03:52:09.000
2016	1	14	2016-01-14 07:00:00.000	CTA	RTE CA	FR	BORT 1	Hydro Water Reservoir 	81.000000	0.000000	118.00	2016-01-14 08:55:10.000
2016	1	14	2016-01-14 07:00:00.000	CTA	RTE CA	FR	CHINON 2	Nuclear 	911.000000	0.000000	905.00	2016-01-14 08:55:10.000
